citation_journal,link,PMID
"Kuo WH, Wu YC, Wu CY, Ho KC, Chiu PH, Wang CW, et al. Node/aorta and node/liver SUV ratios from (18)F‐FDG PET/CT may improve the detection of occult mediastinal lymph node metastases in patients with non‐small cell lung carcinoma.  Academic Radiology 2012;19(6):685‐92. [PUBMED: 22459646]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 7",https://www.ncbi.nlm.nih.gov/pubmed/22459646,22459646
"Billé A, Pelosi E, Skanjeti A, Arena V, Errico L, Borasio P, et al. Preoperative intrathoracic lymph node staging in patients with non‐small‐cell lung cancer: accuracy of integrated positron emission tomography and computed tomography.  European Journal of Cardio‐Thoracic Surgery 2009;36(3):440‐5. [PUBMED: 19464906]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 96",https://www.ncbi.nlm.nih.gov/pubmed/19464906,19464906
"Lee SM, Park CM, Paeng JC, Im HJ, Goo JM, Lee HJ, et al. Accuracy and predictive features of FDG‐PET/CT and CT for diagnosis of lymph node metastasis of T1 non‐small‐cell lung cancer manifesting as a subsolid nodule.  European Radiology 2012;22(7):1556‐63. [PUBMED: 22358427]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 11",https://www.ncbi.nlm.nih.gov/pubmed/22358427,22358427
"Sommer G, Wiese M, Winter L, Lenz C, Klarhofer M, Forrer F, et al. Preoperative staging of non‐small‐cell lung cancer: comparison of whole‐body diffusion‐weighted magnetic resonance imaging and 18F‐fluorodeoxyglucose‐positron emission tomography/computed tomography.  European Radiology 2012;22(12):2859‐67. [PUBMED: 22772365]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 25",https://www.ncbi.nlm.nih.gov/pubmed/22772365,22772365
"Toba H, Kondo K, Otsuka H, Takizawa H, Kenzaki K, Sakiyama S, et al. Diagnosis of the presence of lymph node metastasis and decision of operative indication using fluorodeoxyglucose‐positron emission tomography and computed tomography in patients with primary lung cancer.  Journal of Medical Investigation 2010;57(3‐4):305‐13. [PUBMED: 20847531]CENTRAL  Link to article   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20847531,20847531
"Hwangbo B, Kim SK, Lee HS, Lee HS, Kim MS, Lee JM, et al. Application of endobronchial ultrasound‐guided transbronchial needle aspiration following integrated PET/CT in mediastinal staging of potentially operable non‐small cell lung cancer.  Chest 2009;135(5):1280‐7. [PUBMED: 19118267]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 67",https://www.ncbi.nlm.nih.gov/pubmed/19118267,19118267
"Billè A, Okiror L, Skanjeti A, Errico L, Arena V, Penna D, et al. The prognostic significance of maximum standardized uptake value of primary tumor in surgically treated non–small‐cell lung cancer patients: analysis of 413 cases.  Clinical Lung Cancer 2013;14(2):149‐56. [PUBMED: 22682667]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 10",https://www.ncbi.nlm.nih.gov/pubmed/22682667,22682667
"Usuda K, Zhao XT, Sagawa M, Matoba M, Kuginuki Y, Taniguchi M, et al. Diffusion‐weighted imaging is superior to positron emission tomography in the detection and nodal assessment of lung cancers.  The Annals of Thoracic Surgery 2011;91(6):1689‐95. [PUBMED: 21619964]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 34",https://www.ncbi.nlm.nih.gov/pubmed/21619964,21619964
"Tournoy KG, Maddens S, Gosselin R, Maele G, Meerbeeck JP, Kelles A. Integrated FDG‐PET/CT does not make invasive staging of the intrathoracic lymph nodes in non‐small cell lung cancer redundant: a prospective study.  Thorax 2007;62(8):696‐701. [PUBMED: 17687098]CENTRAL  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 64",https://www.ncbi.nlm.nih.gov/pubmed/17687098,17687098
"Billè A, Okiror L, Skanjeti A, Errico L, Arena V, Penna D, et al. Evaluation of integrated positron emission tomography and computed tomography accuracy in detecting lymph node metastasis in patients with adenocarcinoma vs squamous cell carcinoma.  European Journal of Cardio‐Thoracic Surgery 2013;43(3):574‐9. [PUBMED: 22689182]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 6",https://www.ncbi.nlm.nih.gov/pubmed/22689182,22689182
"Cerfolio RJ, Bryant AS, Ojha B, Eloubeidi M. Improving the inaccuracies of clinical staging of patients with NSCLC: a prospective trial.  The Annals of Thoracic Surgery 2005;80(4):1207‐13. [PUBMED: 16181842]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 89",https://www.ncbi.nlm.nih.gov/pubmed/16181842,16181842
"Koksal D, Demirag F, Bayiz H, Ozmen O, Tatci E, Berktas B, et al. The correlation of SUVmax with pathological characteristics of primary tumor and the value of tumor/ lymph node SUVmax ratio for predicting metastasis to lymph nodes in resected NSCLC patients.  Journal of Cardiothoracic Surgery 2013;8:63‐70. [PUBMED: 23557204]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 9",https://www.ncbi.nlm.nih.gov/pubmed/23557204,23557204
"Yi CA, Shin, KM, Lee KS, Kim BT, Kim H, et al. Non‐small cell lung cancer staging: efficacy comparison of integrated PET/CT versus 3.0‐T whole‐body MR imaging.  Radiology 2008;248(2):632‐42. [PUBMED: 18552311]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 91",https://www.ncbi.nlm.nih.gov/pubmed/18552311,18552311
"Plathow C, Aschoff P, Lichy MP, Eschmann S, Hehr T, Brink I, et al. Positron emission tomography/computed tomography and whole‐body magnetic resonance imaging in staging of advanced nonsmall cell lung cancer‐initial results.  Investigative Radiology 2008;43(5):290‐7. [PUBMED: 18424949]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 29",https://www.ncbi.nlm.nih.gov/pubmed/18424949,18424949
"Usuda K, Sagawa M, Motono N, Ueno M, Tanaka M, Machida Y, et al. Advantages of diffusion‐weighted imaging over positron emission tomography‐computer tomography in assessment of hilar and mediastinal lymph nodes in lung cancer.  Annals of Surgical Oncology 2013;20(5):1676‐83. [PUBMED: 23242821]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 10",https://www.ncbi.nlm.nih.gov/pubmed/23242821,23242821
"Ose N, Sawabata N, Minami M, Inoue M, Shintani Y, Kadota Y, Okumura M. Lymph node metastasis diagnosis using positron emission tomography with 2‐[F‐18] fluoro‐2‐deoxy‐D‐glucose as a tracer and computed tomography in surgical cases of non‐small cell lung cancer.  European Journal of Cardio‐Thoracic Surgery 2012;42(1):89‐92. [PUBMED: 22290887]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 6",https://www.ncbi.nlm.nih.gov/pubmed/22290887,22290887
"Kim YK, Lee KS, Kim BT, Choi JY, Kim H, Kwon OJ, et al. Mediastinal nodal staging of nonsmall cell lung cancer using Integrated 18F‐FDG PET/CT in a tuberculosis‐endemic country: diagnostic efficacy in 674 patients.  Cancer 2007;109(6):1068‐77. [PUBMED: 7311309]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 66",https://www.ncbi.nlm.nih.gov/pubmed/17311309,17311309
"Wever W, Ceyssens S, Mortelmans L, Stroobants S, Marchal G, Bogaert J, et al. Additional value of PET‐CT in the staging of lung cancer: comparison with CT alone, PET alone and visual correlation of PET and CT.  European Radiology 2007;17(1):23‐32. [PUBMED: 16683115]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 66",https://www.ncbi.nlm.nih.gov/pubmed/16683115,16683115
"Jeon TY, Lee KS, Yi CA, Chung MP, Kwon OJ, Kim B‐T, et al. Incremental value of PET/CT over CT for mediastinal nodal staging of non–small cell lung cancer: comparison between patients with and without idiopathic pulmonary fibrosis.  American Journal of Roentgenology 2010;195(2):370‐6. [PUBMED: 20651192]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 13",https://www.ncbi.nlm.nih.gov/pubmed/20651192,20651192
"Hu M, Han A, Xing L, Yang W, Fu Z, Huang C, et al. Value of dual‐time‐point FDG PET/CT for mediastinal nodal staging in non–small‐cell lung cancer patients with lung comorbidity.  Clinical Nuclear Medicine 2011;36(6):429‐33. [PUBMED: 21552018]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 24",https://www.ncbi.nlm.nih.gov/pubmed/21552018,21552018
"Yang W, Fu Z, Yu J, Yuan S, Zhang B, Li D, et al. Value of PET/CT versus enhanced CT for locoregional lymph nodes in non‐small cell lung cancer.  Lung Cancer 2008;61(1):35‐43. [PUBMED: 18177978]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 45",https://www.ncbi.nlm.nih.gov/pubmed/18177978,18177978
"Perigaud C, Bridji B, Roussel JC, Sagan C, Mugniot A, Duveau D, et al. Prospective preoperative mediastinal lymph node staging by integrated positron emission tomography‐computerised tomography in patients with non‐small‐cell lung cancer.  European Journal of Cardio‐Thoracic Surgery 2009;36(4):731‐6. [PUBMED: 19632852]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 40",https://www.ncbi.nlm.nih.gov/pubmed/19632852,19632852
"Morikawa M, Demura Y, Ishizaki T, Ameshima S, Miyamori I, Sasaki M, et al. The effectiveness of 18F‐FDG PET/CT combined with STIR MRI for diagnosing nodal involvement in the thorax.  Journal of Nuclear Medicine 2009;50(1):81‐7. [PUBMED: 19091887]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 23",https://www.ncbi.nlm.nih.gov/pubmed/19091887,19091887
"Ohno Y, Koyama H, Yoshikawa T, Nishio M, Aoyama N, Onishi Y, et al. N stage disease in patients with non‐small cell lung cancer: efficacy of quantitative and qualitative assessment with STIR turbo spin‐echo imaging, diffusion‐weighted MR imaging, and fluorodeoxyglucose PET/CT.  Radiology 2011;261(2):605‐15. [PUBMED: 21926377]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 45",https://www.ncbi.nlm.nih.gov/pubmed/21926377,21926377
"Tasci E, Tezel C, Orki A, Akin O, Falay O, Kutlu CA. The role of integrated positron emission tomography and computed tomography in the assessment of nodal spread in cases with non‐small cell lung cancer.  Interactive Cardiovascular and Thoracic Surgery 2010;10(2):200‐3. [PUBMED: 19933240]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 21",https://www.ncbi.nlm.nih.gov/pubmed/19933240,19933240
"Carnochan FM, Walker WS. Positron emission tomography may underestimate the extent of thoracic disease in lung cancer patients.  European Journal of Cardio‐Thoracic Surgery 2009;35(5):781‐4. [PUBMED: 19272791]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 20",https://www.ncbi.nlm.nih.gov/pubmed/19272791,19272791
"Iskender I, Kadioglu SZ, Kosar A, Atasalihi A, Kir A. Is there any maximum standardized uptake value variation among positron emission tomography scanners for mediastinal staging in non‐small cell lung cancer?.  Interactive Cardiovascular and Thoracic Surgery 2011;12(6):965–9. [PUBMED: 21441257]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 10",https://www.ncbi.nlm.nih.gov/pubmed/21441257,21441257
"Iskender I, Kadioglu SZ, Cosgun T, Kapicibasi HO, Sagiroglu G, Kosar A, et al. False‐positivity of mediastinal lymph nodes has negative effect on survival in potentially resectable non‐small cell lung cancer.  European Journal of Cardio‐Thoracic Surgery 2012;41(4):874‐9. [PUBMED: 22423060]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 5",https://www.ncbi.nlm.nih.gov/pubmed/22423060,22423060
"Saydam O, Gokce M, Kilicgun A, Tanriverdi O. Accuracy of positron emission tomography in mediastinal node assessment in coal workers with lung cancer.  Medical Oncology 2012;29(2):589‐94. [PUBMED: 21380783]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 4",https://www.ncbi.nlm.nih.gov/pubmed/21380783,21380783
"Shin KM, Lee KS, Shim YM, Kim J, Kim BT, Kwon OJ, et al. FDG PET/CT and mediastinal nodal metastasis detection in stage T1 non‐small cell lung cancer: prognostic implications.  Korean Journal of Radiology 2008;9(6):481‐9. [PUBMED: 19039263]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 9",https://www.ncbi.nlm.nih.gov/pubmed/19039263,19039263
"Kim BT, Lee KS, Shim SS, Choi JY, Kwon OJ, Kim H, et al. Stage T1 non‐small cell lung cancer: preoperative mediastinal nodal staging with integrated FDG PET/CT‐‐a prospective study.  Radiology 2006;241(2):501‐9. [PUBMED: 16966480]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 74",https://www.ncbi.nlm.nih.gov/pubmed/16966480,16966480
"Sanli M, Isik AF, Zincirkeser S, Elbek O, Mete A, Tuncozgur B, et al. Reliability of positron emission tomography‐computed tomography in identification of mediastinal lymph node status in patients with non‐small cell lung cancer.  The Journal of Thoracic and Cardiovascular Surgery 2009;138(5):1200‐5. [PUBMED: 19660381]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 18",https://www.ncbi.nlm.nih.gov/pubmed/19660381,19660381
"Maziak DE, Darling GE, Inculet RI, Gulenchyn KY, Driedger AA, Ung YC, et al. Positron emission tomography in staging early lung cancer: a randomized trial.  Annals of Internal Medicine 2009;151(4):221‐8. [PUBMED: 19581636] CENTRAL Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 94",https://www.ncbi.nlm.nih.gov/pubmed/19581636,19581636
"Darling GE, Maziak DE, Inculet RI, Gulenchyn KY, Driedger AA, Ung YC, et al. Positron emission tomography‐computed tomography compared with invasive mediastinal staging in non‐small cell lung cancer: results of mediastinal staging in the early lung positron emission tomography trial.  Journal of Thoracic Oncology 2011;6(8):1367‐72. [PUBMED: 21587082] CENTRAL Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 45",https://www.ncbi.nlm.nih.gov/pubmed/21587082,21587082
"Fischer B, Lassen U, Mortensen J, Larsen S, Loft A, Bertelsen A, et al. Preoperative staging of lung cancer with combined PET‐CT.  The New England Journal of Medicine 2009;361(1):32‐9. [PUBMED: 19571281] CENTRAL Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 226",https://www.ncbi.nlm.nih.gov/pubmed/19571281,19571281
"Fischer BM, Mortensen J, Hansen H, Vilmann P, Larsen SS, Loft A, et al. Multimodality approach to mediastinal staging in non‐small cell lung cancer. Faults and benefits of PET‐CT: a randomised trial.  Thorax. 2011;66(4):294‐300. [PUBMED: 21169287] CENTRAL Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 31",https://www.ncbi.nlm.nih.gov/pubmed/21169287,21169287
"Lee BE, Haag D, Lown T, Lau D, Calhoun R, Follette D. Advances in positron emission tomography technology have increased the need for surgical staging in non–small cell lung cancer.  The Journal of Thoracis and Cardiovascular Surgery 2007;133(3):746‐52. [PUBMED: 17320577]CENTRAL  Link to article   Google Scholar   Web of Science® Times Cited: 27",https://www.ncbi.nlm.nih.gov/pubmed/17320577,17320577
"Lee SH, Min JW, Lee CH, Park CM, Goo JM, Chung DH, et al. Impact of parenchymal tuberculosis sequelae on mediastinal lymph node staging in patients with lung cancer.  Journal of Korean Medical Sciences 2011;26(1):67‐70. [PUBMED: 21218032]CENTRAL  Link to article   Google Scholar   Web of Science® Times Cited: 8",https://www.ncbi.nlm.nih.gov/pubmed/21218032,21218032
