citation_journal,link,PMID
O'Grady JC. The prevalence and diagnostic significance of Schneiderian first‐rank symptoms in a random sample of acute psychiatric in‐patients. British Journal of Psychiatry1990; Vol. 156:496‐500. [0007‐1250]    Google Scholar,https://www.ncbi.nlm.nih.gov/pubmed/2386859,2386859
"Ihara K, Morgan C, Fearon P, Dazzan P, Demjaha A, Lloyd T, et al. The prevalence, diagnostic significance and demographic characteristics of Schneiderian first‐rank symptoms in an epidemiological sample of first‐episode psychoses. Psychopathology2009; Vol. 42, issue 2:81‐91. [0254‐4962]    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19225242,19225242
"Salleh MR. Specificity of Schneider's first rank symptoms for schizophrenia in Malay patients. Psychopathology1992; Vol. 25, issue 4:199‐203. [0254‐4962]    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/1492143,1492143
"Chandrasena R. Schneider's First Rank Symptoms: An international and interethnic comparative study. Acta Psychiatrica Scandinavica1987; Vol. 76, issue 5:574‐8. [0001‐690X]    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/3434330,3434330
"Peralta V, Cuesta MJ. Diagnostic significance of Schneider's first‐rank symptoms in schizophrenia. Comparative study between schizophrenic and non‐schizophrenic psychotic disorders. British Journal of Psychiatry1999; Vol. 174:243‐8. [0007‐1250]    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10448450,10448450
"Stephens JH, Astrup C, Carpenter WT, Shaffer JW, Goldberg J. A comparison of nine systems to diagnose schizophrenia. Psychiatry Research1982; Vol. 6, issue 2:127‐43. [0165‐1781]    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/6953455,6953455
"Stephens JH, Ota KY, Carpenter WT, Shaffer JW. Diagnostic criteria for schizophrenia: prognostic implications and diagnostic overlap. Psychiatry Research1980; Vol. 2, issue 1:1‐12. [0165‐1781]    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/6106252,6106252
"Tandon R, Greden JF. Schneiderian first rank symptoms: reconfirmation of high specificity for schizophrenia. Acta Psychiatrica Scandinavica1987; Vol. 75, issue 4:392‐6. [0001‐690X]    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/2884810,2884810
"Carpenter WT, Strauss JS, Bartko JJ. The diagnosis and understanding of schizophrenia. Part I. Use of signs and symptoms for the identification of schizophrenic patients.  Schizophrenia Bulletin 1974;11:37‐49. [0586‐7614: (Print)].    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/4469361,4469361
"Rosen C, Grossman LS, Harrow M, Bonner‐Jackson A, Faull R. Diagnostic and prognostic significance of Schneiderian first‐rank symptoms: a 20‐year longitudinal study of schizophrenia and bipolar disorder. Comprehensive Psychiatry2011; Vol. 52, issue 2:126‐31. [1532‐8384]    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21295217,21295217
"Ramperti N, Anwar M, Renwick L, Jackson D, Foley S, McWilliams S, et al. First rank symptoms in first episode psychosis and their relationship to the duration of untreated illness. Journal of Nervous & Mental Disease2010; Vol. 198, issue 11:820‐3. [1539‐736X]    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21048473,21048473
"Preiser M, Jeffrey W. Schizophrenic patients and Schneiderian first‐rank symptoms. American Journal of Psychiatry1979; Vol. 136, issue 3:323‐6. [0002‐953X]    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/420330,420330
"Raguram R, Kapur R. A study of first rank symptoms of Schneider in functional psychoses. Indian Journal of Psychiatry1985; Vol. 27, issue 2:111‐8. [0019‐5545]    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21927084,21927084
