citation_journal,link,PMID
"Stratton P, Winkel C, Premkumar A, Chow C, Wilson J, Hearns‐Stokes R, et al. Diagnostic accuracy of laparoscopy, magnetic resonance imaging, and histopathologic examination for the detection of endometriosis.  Fertility and Sterility 2003;79(5):1078‐85.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12738499,12738499
"Leon M, Vaccaro H, Alcazar JL, Martinez J, Gutierrez J, Amor F, et al. Extended transvaginal sonography in deep infiltrating endometriosis: use of bowel preparation and an acoustic window with intravaginal gel: preliminary results.  Journal of Ultrasound in Medicine 2014;33(2):315‐21.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24449735,24449735
"Guerriero S, Ajossa S, Paoletti AM, Mais V, Angiolucci M, Melis GB. Tumor markers and transvaginal ultrasonography in the diagnosis of endometrioma.  Obstetrics and Gynecology 1996;88:403‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/8752248,8752248
"Hottat N, Larrousse C, Anaf V, Noel JC, Matos C, Absil J, et al. Endometriosis: contribution of 3.0‐T pelvic MR imaging in preoperative assessment ‐ initial results.  Radiology 2009;253:126‐34.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19584256,19584256
"Manganaro L, Fierro F, Tomei A, Irimia D, Lodise P, Sergi ME, et al. Feasibility of 3.0 T pelvic MR imaging in the evaluation of endometriosis.  European Journal of Radiology 2012;81(6):1381‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21497034,21497034
"Manganaro L, Vittori G, Vinci V, Fierro F, Tomei A, Lodise P, et al. Beyond laparoscopy: 3‐T magnetic resonance imaging in the evaluation of posterior cul‐de‐sac obliteration.  Magnetic Resonance Imaging 2012;30(10):1432‐8.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22835943,22835943
"Holland TK, Yazbek J, Cutner A, Saridogan E, Hoo WL, Jurkovic D. Value of transvaginal ultrasound in assessing severity of pelvic endometriosis.  Ultrasound in Obstetrics and Gynecology 2010;36:241‐8.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20503231,20503231
"Biscaldi E, Ferrero S, Fulcheri E, Ragni N, Remorgida V, Rollandi GA. Multislice CT enteroclysis in the diagnosis of bowel endometriosis.  European Radiology 2007;17:211‐9.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16937103,16937103
"Biscaldi E, Ferrero S, Maggiore ULR, Remorgida V, Venturini PL, Rollandi GA. Multidetector computerized tomography enema versus magnetic resonance enema in the diagnosis of rectosigmoid endometriosis.  European Journal of Radiology 2014;83(2):261‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24287396,24287396
"Bazot M, Lafont C, Rouzier R, Roseau G, Thomassin‐Naggara I, Darai E. Diagnostic accuracy of physical examination, transvaginal sonography, rectal endoscopic sonography, and magnetic resonance imaging to diagnose deep infiltrating endometriosis.  Fertility and Sterility 2009;92(6):1825‐33.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19019357,19019357
"Hudelist G, Ballard K, English J, Wright J, Banerjee S, Mastoroudes H, et al. Transvaginal sonography vs. clinical examination in the preoperative diagnosis of deep infiltrating endometriosis.  Ultrasound in Obstetrics and Gynecology 2011;37:480‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21433168,21433168
"Dessole S, Farina M, Rubattu G, Cosmi E, Ambrosini G, Nardelli GB. Sonovaginography is a new technique for assessing rectovaginal endometriosis.  Fertility and Sterility 2003;79:1023‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12749448,12749448
"Ascher SM, Agrawal R, Bis KG, Brown ED, Maximovich A, Markham SM, et al. Endometriosis: appearance and detection with conventional and contrast‐enhanced fat‐suppressed spin‐echo techniques.  Journal of Magnetic Resonance Imaging: JMRI 1995;5(3):251‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/7633100,7633100
"Guerriero S, Ajossa S, Gerada M, D'Aquila M, Piras B, Melis GB. ""Tenderness‐guided"" transvaginal ultrasonography: a new method for the detection of deep endometriosis in patients with chronic pelvic pain.  Fertility and Sterility 2007;88:1293‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17548084,17548084
"Savelli L, Manuzzi L, Coe M, Mabrouk M, Donato N, Venturoli S, et al. Comparison of transvaginal sonography and double‐contrast barium enema for diagnosing deep infiltrating endometriosis of the posterior compartment.  Ultrasound in Obstetrics and Gynecology 2011;38(4):466‐71.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21656868,21656868
"Pascual MA, Guerriero S, Hereter L, Barri‐Soldevila P, Ajossa S, Graupera B, et al. Diagnosis of endometriosis of the rectovaginal septum using introital three‐dimensional ultrasonography.  Fertility and Sterility 2010;94(7):2761‐5.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20356583,20356583
"Abrao MS, Goncalves MODC, Dias JA, Podgaec S, Chamie LP, Blasbalg R. Comparison between clinical examination, transvaginal sonography and magnetic resonance imaging for the diagnosis of deep endometriosis.  Human Reproduction 2007;22:3092‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17947378,17947378
"Ribeiro HSAA, Ribeiro PA, Rossini L, Rodrigues FC, Donadio N, Aoki T. Double‐contrast barium enema and transrectal endoscopic ultrasonography in the diagnosis of intestinal deeply infiltrating endometriosis.  Journal of Minimally Invasive Gynecology 2008;15:315‐20.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18439504,18439504
"Piketty M, Chopin N, Dousset B, Millischer‐Bellaische AE, Roseau G, Leconte M, et al. Preoperative work‐up for patients with deeply infiltrating endometriosis: transvaginal ultrasonography must definitely be the first‐line imaging examination.  Human Reproduction 2009;24(3):602‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19095669,19095669
"Fastrez M, Nogarede C, Tondeur M, Sirtaine N, Rozenberg S. Evaluation of 18FDG PET‐CT in the diagnosis of endometriosis: a prospective study.  Reproductive Sciences 2011;18:540‐4.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21285451,21285451
"Hudelist G, Fritzer N, Staettner S, Tammaa A, Tinelli A, Sparic R, et al. Uterine sliding sign: a simple sonographic predictor for presence of deep infiltrating endometriosis of the rectum.  Ultrasound in Obstetrics & Gynecology 2013;41(6):692‐5.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23400893,23400893
