citation_journal,link,PMID
"Kontsevaya I, Mironova S, Nikolayevskyy V, Balabanova Y, Mitchell S, Drobniewski F. Evaluation of two molecular assays for rapid detection of Mycobacterium tuberculosis resistance to fluoroquinolones in high‐tuberculosis and ‐multidrug‐resistance settings.  Journal of Clinical Microbiology 2011;49(8):2832–7.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21632897,21632897
"Hillemann D, Rüsch‐Gerdes S, Richter E. Feasibility of the GenoType MTBDRsl assay for fluoroquinolone, amikacin‐capreomycin, and ethambutol resistance testing of Mycobacterium tuberculosis strains and clinical specimens.  Journal of Clinical Microbiology 2009;47(6):1767–72.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19386845,19386845
"Miotto P, Cabibbe AM, Mantegani P, Borroni E, Fattorini L, Tortoli E, et al. GenoType MTBDRsl performance on clinical samples with diverse genetic background.  European Respiratory Journal 2012;40(3):690‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22267773,22267773
"Kambli P, Ajbani K, Sadani M, Nikam C, Shetty A, Udwadia Z, et al. Correlating Minimum Inhibitory Concentrations of ofloxacin and moxifloxacin with gyrA mutations using the genotype MTBDRsl assay.  Tuberculosis (Edinb) 2015;95(2):137‐41.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/25522842,25522842
"Simons SO, Laan T, Zwaan R, Kamst M, Ingen J, Dekhuijzen PN, et al. Molecular drug susceptibility testing in the Netherlands: performance of the MTBDRplus and MTBDRsl assays.  The International Journal of Tuberculosis and Lung Disease 2015;19(7):828‐33.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26056110,26056110
"Ajbani K, Nikam C, Kazi M, Gray C, Boehme C, Balan K, et al. Evaluation of GenoType MTBDRsl assay to detect drug resistance associated with fluoroquinolones, aminoglycosides and ethambutol on clinical sediments.  PLoS One 2012;7(11):e49433.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23166667,23166667
"Kiet VS, Lan NT, An DD, Dung NH, Hoa DV, Vinh Chau N, et al. Evaluation of the MTBDRsl test for detection of second‐line‐drug resistance in Mycobacterium tuberculosis.  Journal of Clinical Microbiology 2010;48(8):2934–9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20573868,20573868
"Lacoma A, García‐Sierra N, Prat C, Maldonado J, Ruiz‐Manzano J, Haba L, et al. GenoType MTBDRsl for molecular detection of second‐line‐drug and ethambutol resistance in Mycobacterium tuberculosis strains and clinical samples.  Journal of Clinical Microbiology 2012;50(1):30–6.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22075597,22075597
"Chikamatsu K, Aono A, Yamada H, Mitarai S. Evaluation of GenoType MTBDRsl for testing resistance of Mycobacterium tuberculosis isolates to fluoroquinolone, aminoglycoside, and ethambutol.  Kekkaku [Tuberculosis] 2012;87(10):641–7.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23214120,23214120
"Surcouf C, Heng S, Pierre‐Audigier C, Cadet‐Daniel V, Namouchi A, Murray A, et al. Molecular detection of fluoroquinolone‐resistance in multi‐drug resistant tuberculosis in Cambodia suggests low association with XDR phenotypes.  BMC Infectious Diseases 2011;11:255.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21955640,21955640
"Tukvadze N, Bablishvili N, Apsindzelashvili R, Blumberg HM, Kempker RR. Performance of the MTBDRsl assay in Georgia.  The International Journal of Tuberculosis and Lung Disease 2014;18(2):233‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24429319,24429319
"Brossier F, Veziris N, Aubry A, Jarlier V, Sougakoff W. Detection by GenoType MTBDRsl test of complex mechanisms of resistance to second‐line drugs and ethambutol in multidrug‐resistant Mycobacterium tuberculosis complex isolates.  Journal of Clinical Microbiology 2010;48(5):1683–9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20335420,20335420
"López‐Roa P, Ruiz‐Serrano MJ, Alcalá L, García‐Escribano Ráez N, García de Viedma D, Bouza E. Susceptibility testing to second‐line drugs and ethambutol by GenoType MTBDRsl and Bactec MGIT 960 comparing with agar proportion method.  Tuberculosis 2012;92(5):417–21.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22698869,22698869
"Tagliani E, Cabibbe AM, Miotto P, Borroni E, Toro JC, Mansjö M, et al. Diagnostic performance of the new version (v2. 0) of GenoType MTBDRsl assay for detection of resistance to fluoroquinolones and second‐line injectable drugs: a multicenter study.  Journal of Clinical Microbiology 2015;53(9):2961‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26179309,26179309
"Jin J, Shen Y, Fan X, Diao N, Wang F, Wang S, et al. Underestimation of the resistance of Mycobacterium tuberculosis to second‐line drugs by the new GenoType MTBDRsl test.  The Journal of Molecular Diagnostics 2013;15(1):44–50.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23159109,23159109
