citation_journal,link,PMID
"Lindell G, Jonsson C, Ehrsson RJ, Jacobsson H, Danielsson KG, Kallstrom BN, et al. Evaluation of preoperative lymphoscintigraphy and sentinel node procedure in vulvar cancer.  European Journal of Obstetrics, Gynecology, and Reproductive Biology 2010;152:91‐5. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 17",https://www.ncbi.nlm.nih.gov/pubmed/20579801,20579801
"Trifiro G, Travaini LL, Sanvito F, Pacifici M, Mallia A, Ferrari ME, et al. Sentinel node detection by lymphoscintigraphy and sentinel lymph node biopsy in vulvar melanoma.  European Journal of Nuclear Medicine and Molecular Imaging 2010;37:736‐41. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 13",https://www.ncbi.nlm.nih.gov/pubmed/20107788,20107788
"Klar M, Bossart M, Stickeler E, Brink I, Orlowska‐Volk M, Denschlag D. Sentinel lymph node detection in patients with vulvar carcinoma: feasibility of intra‐operative mapping with technetium‐99m‐labelled nanocolloid.  European Journal of Surgical Oncology 2011;37:818‐23. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 4",https://www.ncbi.nlm.nih.gov/pubmed/21782373,21782373
"Zambo K, Schmidt E, Hartmann T, Kornya L, Dehghani B, Tinneberg HR, et al. Preliminary experiences with sentinel lymph node detection in cases of vulvar malignancy.  European Journal of Nuclear Medicine and Molecular Imaging 2002;29:1198‐200. CENTRAL  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 18",https://www.ncbi.nlm.nih.gov/pubmed/12192565,12192565
"Merisio C, Berretta R, Gualdi M, Pultrone DC, Anfuso S, Agnese G, et al. Radioguided sentinel lymph node detection in vulvar cancer.  International Journal of Gynecological cancer 2005;15:493‐7. CENTRAL  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 33",https://www.ncbi.nlm.nih.gov/pubmed/15882175,15882175
"Louis‐Sylvestre C, Evangelista E, Leonard F, Itti E, Meignan M, Paniel BJ. Interpretation of sentinel node identification in vulvar cancer [Interpretation de l'identification du ganglion sentinelle dans les cancers vulvaires].  Gynecologie, Obstetrique & Fertilite 2006;34:706‐10. CENTRAL  Link to article   PubMed     Google Scholar   CAS",https://www.ncbi.nlm.nih.gov/pubmed/16931097,16931097
"Zekan J, Mutvar A, Huic D, Petrovic D, Karelovic D, Mitrovic L. Reliability of sentinel node assay in vulvar cancer: the first Croatian validation trial.  Gynecologic Oncology 2012;126:99‐102. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 6",https://www.ncbi.nlm.nih.gov/pubmed/22503824,22503824
"Akrivos N, Rodolakis A, Vlachos G, Sotiropoulou M, Papantoniou V, Biliatis I, et al. Detection and credibility of sentinel node in vulvar cancer: a single institutional study and short review of literature.  Archives of Gynecology and Obstetrics 2011;284:1551‐6. [ID 5]CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 4",https://www.ncbi.nlm.nih.gov/pubmed/21465249,21465249
"Radziszewski J, Kowalewska M, Jedrzejczak T, Kozlowicz‐Gudzinska I, Nasierowska‐Guttmejer A, Bidzinski M, et al. The accuracy of the sentinel lymph node concept in early stage squamous cell vulvar carcinoma.  Gynecologic Oncology 2010;116:473‐7. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 26",https://www.ncbi.nlm.nih.gov/pubmed/19922986,19922986
"Hauspy J, Beiner M, Harley I, Ehrlich L, Rasty G, Covens A. Sentinel lymph node in vulvar cancer.  Cancer 2007;110:1015‐23. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 45",https://www.ncbi.nlm.nih.gov/pubmed/17626265,17626265
"Hullu JA, Hollema H, Piers DA, Verheijen RH, Diest PJ, Mourits MJ, et al. Sentinel lymph node procedure is highly accurate in squamous cell carcinoma of the vulva.  Journal of Clinical Oncology 2000;18:2811‐6. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 192",https://www.ncbi.nlm.nih.gov/pubmed/10920128,10920128
"Sideri M, Cicco C, Maggioni A, Colombo N, Bocciolone L, Trifiro G, et al. Detection of sentinel nodes by lymphoscintigraphy and gamma probe guided surgery in vulvar neoplasia.  Tumori 2000;86:359‐63. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 34",https://www.ncbi.nlm.nih.gov/pubmed/11016730,11016730
"DeCesare SL, Fiorica JV, Roberts WS, Reintgen D, Arango H, Hoffman MS, et al. A pilot study utilizing intraoperative lymphoscintigraphy for identification of the sentinel lymph nodes in vulvar cancer.  Gynecologic Oncology 1997;66:425‐8. CENTRAL  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 115",https://www.ncbi.nlm.nih.gov/pubmed/9299256,9299256
"Crosbie EJ, Winter‐Roach B, Sengupta P, Sikand KA, Carrington B, Murby B, et al. The accuracy of the sentinel node procedure after excision biopsy in squamous cell carcinoma of the vulva.  Surgical Oncology 2010;19:e150‐4. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 8",https://www.ncbi.nlm.nih.gov/pubmed/20833535,20833535
"Coleman RL, Ali S, Levenback CF, Gold MA, Fowler JM, Judson PL, et al. Is bilateral lymphadenectomy for midline squamous carcinoma of the vulva always necessary? An analysis from Gynecologic Oncology Group (GOG) 173.  Gynecologic Oncology 2013;128:155‐9. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 20",https://www.ncbi.nlm.nih.gov/pubmed/23201592,23201592
"Echt ML, Finan MA, Hoffman MS, Kline RC, Roberts WS, Fiorica JV. Detection of sentinel lymph nodes with lymphazurin in cervical, uterine, and vulvar malignancies.  Southern Medical Journal 1999;92:204‐8. CENTRAL  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 104",https://www.ncbi.nlm.nih.gov/pubmed/10071668,10071668
"Cicco C, Sideri M, Bartolomei M, Grana C, Cremonesi M, Fiorenza M, et al. Sentinel node biopsy in early vulvar cancer.  British Journal of Cancer 2000;82:295‐9. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 102",https://www.ncbi.nlm.nih.gov/pubmed/10646880,10646880
"Vidal‐Sicart S, Puig‐Tintore LM, Lejarcegui JA, Paredes P, Ortega ML, Munoz A, et al. Validation and application of the sentinel lymph node concept in malignant vulvar tumours.  European Journal of Nuclear Medicine and Molecular Imaging 2007;34:384‐91. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 32",https://www.ncbi.nlm.nih.gov/pubmed/17006693,17006693
"Klat J, Sevcik L, Simetka O, Graf P, Waloschek T, Kraft O, et al. Characteristics of sentinel lymph nodes' metastatic involvement in early stage of vulvar cancer.  Australian & New Zealand Journal of Obstetrics & Gynaecology 2009;49:672‐6.  CENTRAL Link to article   Google Scholar   Web of Science® Times Cited: 6",https://www.ncbi.nlm.nih.gov/pubmed/20070721,20070721
