citation_journal,link,PMID
"Chappuis F, Rijal S, Jha UK, Desjeux P, Karki BM, Koirala S, et al. Field validity, reproducibility and feasibility of diagnostic tests for visceral leishmaniasis in rural Nepal.  Tropical Medicine & International Health : TM & IH 2006;11(1):31‐40.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16398753,16398753
"Ritmeijer K, Melaku Y, Mueller M, Kipngetich S, O'keeffe C, Davidson RN. Evaluation of a new recombinant K39 rapid diagnostic test for Sudanese visceral leishmaniasis.  American Journal of Tropical Medicine and Hygiene 2006;74(1):76‐80.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16407349,16407349
"Chappuis F, Mueller Y, Nguimfack A, Rwakimari JB, Couffignal S, Boelaert M, et al. Diagnostic accuracy of two rK39 antigen‐based dipsticks and the formol gel test for rapid diagnosis of visceral leishmaniasis in northeastern Uganda.  Journal of Clinical Microbiology 2005;43(12):5973‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16333084,16333084
"Boelaert M, El‐Safi S, Hailu A, Mukhtar M, Rijal S, Sundar S, et al. Diagnostic tests for kala‐azar: a multi‐centre study of the freeze‐dried DAT, rK39 strip test and KAtex in East Africa and the Indian subcontinent.  Transactions of the Royal Society of Tropical Medicine and Hygiene 2008;102(1):32‐40.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17942129,17942129
"Chappuis F, Mueller Y, Nguimfack A, Rwakimari JB, Couffignal S, Boelaert M, et al. Diagnostic accuracy of two rK39 antigen‐based dipsticks and the formol gel test for rapid diagnosis of visceral leishmaniasis in northeastern Uganda.  Journal of Clinical Microbiology 2005;43(12):5973‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16333084,16333084
"Rijal S, Boelaert M, Regmi S, Karki BM, Jacquet D, Singh R, et al. Evaluation of a urinary antigen‐based latex agglutination test in the diagnosis of kala‐azar in eastern Nepal.  Tropical Medicine & International Health : TM & IH 2004;9(6):724‐9.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15189464,15189464
"Boelaert M, Rijal S, Regmi S, Singh R, Karki B, Jacquet D, et al. A comparative study of the effectiveness of diagnostic tests for visceral leishmaniasis.  American Journal of Tropical Medicine and Hygiene 2004;70(1):72‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/14971701,14971701
"Chappuis F, Rijal S, Singh R, Acharya P, Karki BM, Das ML, et al. Prospective evaluation and comparison of the direct agglutination test and an rK39‐antigen‐based dipstick test for the diagnosis of suspected kala‐azar in Nepal.  Tropical Medicine & International Health : TM & IH 2003;8(3):277‐85.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12631320,12631320
"ter Horst R, Tefera T, Assefa G, Ebrahim AZ, Davidson RN, Ritmeijer K. Field evaluation of rK39 test and direct agglutination test for diagnosis of visceral leishmaniasis in a population with high prevalence of human immunodeficiency virus in Ethiopia.  American Journal of Tropical Medicine and Hygiene 2009;80(6):929‐34.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19478251,19478251
"Veeken H, Ritmeijer K, Seaman J, Davidson R. Comparison of an rK39 dipstick rapid test with direct agglutination test and splenic aspiration for the diagnosis of kala‐azar in Sudan.  Tropical Medicine & International Health : TM & IH 2003;8(2):164‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12581443,12581443
"Veeken H, Ritmeijer K, Seaman J, Davidson R. Comparison of an rK39 dipstick rapid test with direct agglutination test and splenic aspiration for the diagnosis of kala‐azar in Sudan.  Tropical Medicine & International Health : TM & IH 2003;8(2):164‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12581443,12581443
"Diro E, Techane Y, Tefera T, Assefa Y, Kebede T, Genetu A, et al. Field evaluation of FD‐DAT, rK39 dipstick and KATEX (urine latex agglutination) for diagnosis of visceral leishmaniasis in northwest Ethiopia.  Transactions of the Royal Society of Tropical Medicine and Hygiene 2007;101(9):908‐14.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17624385,17624385
"Boelaert M, El‐Safi S, Hailu A, Mukhtar M, Rijal S, Sundar S, et al. Diagnostic tests for kala‐azar: a multi‐centre study of the freeze‐dried DAT, rK39 strip test and KAtex in East Africa and the Indian subcontinent.  Transactions of the Royal Society of Tropical Medicine and Hygiene 2008;102(1):32‐40.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17942129,17942129
"Sundar S, Reed SG, Singh VP, Kumar PC, Murray HW. Rapid accurate field diagnosis of Indian visceral leishmaniasis.  Lancet 1998;351(9102):563‐5.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9492776,9492776
"Mbui J, Wasunna M, Balasegaram M, Laussermayer A, Juma R, Njenga SN, et al. Validation of two rapid diagnostic tests for visceral leishmaniasis in Kenya.  PLoS Neglected Tropical Diseases 2013;7(9):e2441.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24086782,24086782
"Sundar S, Singh RK, Bimal SK, Gidwani K, Mishra A, Maurya R, et al. Comparative evaluation of parasitology and serological tests in the diagnosis of visceral leishmaniasis in India: a phase III diagnostic accuracy study.  Tropical Medicine & International Health : TM & IH 2007;12(2):284‐9.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17300637,17300637
"Hailu A, Schoone GJ, Diro E, Tesfaye A, Techane Y, Tefera T, et al. Field evaluation of a fast anti‐Leishmania antibody detection assay in Ethiopia.  Transactions of the Royal Society of Tropical Medicine and Hygiene 2006;100(1):48‐52.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16203020,16203020
"Toz SO, Chang KP, Ozbel Y, Alkan MZ. Diagnostic value of rK39 dipstick in zoonotic visceral leishmaniasis in Turkey.  Journal of Parasitology 2004;90(6):1484‐6. [PUBMED: 15715249]    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15715249,15715249
