citation_journal,link,PMID
"Kafri MW, Myint PK, Doherty D, Wilson AH, Potter JF, Hooper L. The diagnostic accuracy of multi‐frequency bioelectrical impedance analysis in diagnosing dehydration after stroke.  Medical Science Monitor 2013;19:548‐70. [MEDLINE: 23839255]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 7",https://www.ncbi.nlm.nih.gov/pubmed/23839255,23839255
"Mack GW, Weseman CA, Langhans GW, Scherzer H, Gillen CM, Nadel ER. Body fluid balance in dehydrated healthy older men: thirst and renal osmoregulation.  Journal of Applied Physiology 1994;76(4):1615‐23. [MEDLINE: 8045840]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 68",https://www.ncbi.nlm.nih.gov/pubmed/8045840,8045840
"Shimizu M, Kinoshita K, Hattori K, Ota Y, Kanai T, Kobayashi H, et al. Physical signs of dehydration in the elderly.  Internal Medicine 2012;51(10):1207‐12. [MEDLINE: 22687791]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 8",https://www.ncbi.nlm.nih.gov/pubmed/22687791,22687791
"Eaton D, Bannister P, Mulley GP, Connolly MJ. Axillary sweating in clinical assessment of dehydration in ill elderly patients.  BMJ 1994;308(6939):1271. [MEDLINE: 8205020]  Link to article   PubMed     Google Scholar   CAS",https://www.ncbi.nlm.nih.gov/pubmed/8205020,8205020
"McGarvey J, Thompson J, Hanna C, Noakes TD, Stewart J, Speedy D. Sensitivity and specificity of clinical signs for assessment of dehydration in endurance athletes.  British Journal of Sports Medicine 2010;44(10):716‐9. [MEDLINE: 18981042]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 13",https://www.ncbi.nlm.nih.gov/pubmed/18981042,18981042
Ritz P. Body water spaces and cellular hydration during healthy aging.  Annals of the New York Academy of Sciences 2000;904:474‐83. [MEDLINE: 10865791]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 23,https://www.ncbi.nlm.nih.gov/pubmed/10865791,10865791
Stookey JD. High prevalence of plasma hypertonicity among community‐dwelling older adults: results from NHANES III.  Journal of the American Dietetic Association 2005;105(8):1231‐9. [MEDLINE: 16182639]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 34,https://www.ncbi.nlm.nih.gov/pubmed/16182639,16182639
"Powers JS, Buchowski M, Wang L, Otoo‐Boameh A. Total body water in elderly adults ‐ assessing hydration status by bioelectrical impedance analysis vs. urine osmolality.  Journal of the American Geriatrics Society 2012;60(2):388‐90. [MEDLINE: 22332693]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 2",https://www.ncbi.nlm.nih.gov/pubmed/22332693,22332693
"Lindner G, Kneidinger N, Holzinger U, Druml W, Schwarz C. Tonicity balance in patients with hypernatremia acquired in the intensive care unit.  American Journal of Kidney Diseases 2009;54(4):674‐9. [MEDLINE: 19515476]  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 38",https://www.ncbi.nlm.nih.gov/pubmed/19515476,19515476
"Fletcher SJ, Slaymaker AE, Bodenham AR, Vucevic M. Urine colour as an index of hydration in critically ill patients.  Anaesthesia 1999;54(2):189‐92. [MEDLINE: 10215718]  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 7",https://www.ncbi.nlm.nih.gov/pubmed/10215718,10215718
"Fortes MB, Diment BC, Felice U, Gunn AE, Kendall JL, Esmaeelpour M, et al. Tear fluid osmolarity as a potential marker of hydration status.  Medicine & Science in Sports & Exercise 2011;43(8):1590–7. [MEDLINE: 21233774]  Link to article   Google Scholar   Web of Science® Times Cited: 21",https://www.ncbi.nlm.nih.gov/pubmed/21233774,21233774
"Sjöstrand F, Rodhe P, Berglund E, Lundström N, Svensen C. The use of a noninvasive hemoglobin monitor for volume kinetic analysis in an emergency room setting.  Anesthesia & Analgesia 2013;116(2):337‐42. [MEDLINE: 23302975]  Link to article   Google Scholar   CAS Web of Science® Times Cited: 10",https://www.ncbi.nlm.nih.gov/pubmed/23302975,23302975
"Culp KR, Wakefield B, Dyck MJ, Cacchione PZ, DeCrane S, Decker S. Bioelectrical impedance analysis and other hydration parameters as risk factors for delirium in rural nursing home residents.  Journals of Gerontology Series A‐Biological Sciences & Medical Sciences 2004;59(8):813‐7. [MEDLINE: 15345731]  Link to article   Google Scholar   Web of Science® Times Cited: 23",https://www.ncbi.nlm.nih.gov/pubmed/15345731,15345731
"Stotts NA, Hopf HW, Kayser‐Jones J, Chertow GM, Cooper BA, Wu HS. Increased fluid intake does not augment capacity to lay down new collagen in nursing home residents at risk for pressure ulcers: a randomized, controlled clinical trial.  Wound Repair & Regeneration 2009;17(6):780‐8. [MEDLINE: 19821962]  Link to article   Google Scholar   Web of Science® Times Cited: 4",https://www.ncbi.nlm.nih.gov/pubmed/19821962,19821962
Gaspar PM. Comparison of four standards for determining adequate water intake of nursing home residents.  Research & Theory for Nursing Practice 2011;25(1):11‐22. [MEDLINE: 21469538]  Link to article   Google Scholar   Web of Science® Times Cited: 3,https://www.ncbi.nlm.nih.gov/pubmed/21469538,21469538
"Ritz P, Source Study. Bioelectrical impedance analysis estimation of water compartments in elderly diseased patients: the source study.  Journals of Gerontology Series A‐Biological Sciences & Medical Sciences 2001;56(6):M344‐8. [MEDLINE: 11382792]  Link to article   Google Scholar   CAS Web of Science® Times Cited: 27",https://www.ncbi.nlm.nih.gov/pubmed/11382792,11382792
"Ritz P, Source Study. Chronic cellular dehydration in the aged patient.  Journals of Gerontology ‐ Series A Biological Sciences and Medical Sciences 2001;56(6):M349‐52. [MEDLINE: 11382793]  Link to article   Google Scholar   CAS Web of Science® Times Cited: 28",https://www.ncbi.nlm.nih.gov/pubmed/11382793,11382793
