citation_journal,link,PMID
"Derosa G, Cicero AF, Bertone G, Piccinni MN, Fogari E, Ciccarelli L, et al. Comparison of the effects of telmisartan and nifedipine gastrointestinal therapeutic system on blood pressure control, glucose metabolism, and the lipid profile in patients with type 2 diabetes mellitus and mild hypertension: a 12‐month, randomized, double‐blind study.  Clinical Therapeutics 2004;26(8):1228‐36.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15476904,15476904
"Grimm RH, Davis BR, Piller LB, Cutler JA, Margolis KL, Barzilay J, et al. Heart failure in ALLHAT: did blood pressure medication at study entry influence outcome?.  Journal of Clinical Hypertension 2009;11(9):466‐74.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19751458,19751458
"Okin PM, Hille DA, Kjeldsen SE, Lindholm LH, Edelman JM, Dahlof B, et al. Greater regression of electrocardiographic left ventricular hypertrophy during hydrochlorothiazide therapy in hypertensive patients.  American Journal of Hypertension 2010;23(7):786‐93.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20395941,20395941
"Barzilay JI, Davis BR, Cutler JA, Pressel SL, Whelton PK, Basile J, et al. Fasting glucose levels and incident diabetes mellitus in older nondiabetic adults randomized to receive 3 different classes of antihypertensive treatment: a report from the Antihypertensive and Lipid‐Lowering Treatment to Prevent Heart Attack Trial (ALLHAT).  Archives of Internal Medicine 2006;166(20):2191‐2201.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17101936,17101936
"Ariff B, Zambanini A, Vamadeva S, Barratt D, Xu Y, Sever P, et al. Candesartan‐ and atenolol‐based treatments induce different patterns of carotid artery and left ventricular remodeling in hypertension.  Stroke 2006;37(9):2381‐4.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16888272,16888272
"Kjeldsen SE, Lyle PA, Kizer JR, Dahlof B, Devereux RB, Julius S, et al. The effects of losartan compared to atenolol on stroke in patients with isolated systolic hypertension and left ventricular hypertrophy. The LIFE study.  Journal of Clinical Hypertension 2005;7(3):152‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15785156,15785156
"Malmqvist K, Öhman KP, Lind L, Nyström F, Kahan T. Long‐term effects of irbesartan and atenolol on the renin‐angiotensin‐aldosterone system in human primary hypertension: the Swedish Irbesartan Left Ventricular Hypertrophy Investigation versus Atenolol (SILVHIA).  Journal of Cardiovascular Pharmacology 2003;42:719‐26.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/14639093,14639093
"Malmqvist K, Kahan T, Edner M, Hagg A, Lind L, Muller‐Brunotte R, et al. Regression of left ventricular hypertrophy in human hypertension with irbesartan.  Journal of Hypertension 2001;19(6):1167‐76.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11403367,11403367
"Estacio RO, Schrier RW. Antihypertensive therapy in type 2 diabetes: implications of the appropriate blood pressure control in diabetes (ABCD) trial.  American Journal of Cardiology 1998;82(9b):9r‐14r.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9822137,9822137
"Derosa G, Cicero AF, Gaddi A, Mugellini A, Ciccarelli L, Fogari R. Effects of doxazosin and irbesartan on blood pressure and metabolic control in patients with type 2 diabetes and hypertension.  Journal of Cardiovascular Pharmacology 2005;45(6):599‐604.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15897788,15897788
"Tedesco MA, Ratti G, Mennella S, Manzo G, Grieco M, Rainone AC, et al. Comparison of losartan and hydrochlorothiazide on cognitive function and quality of life in hypertensive patients.  American Journal of Hypertension 1999;12(11 Pt 1):1130‐4.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10604491,10604491
"Dahlöf B, Hansson L. The influence of antihypertensive therapy on the structural arteriolar changes in essential hypertension: different effects of enalapril and hydrochlorothiazide.  Journal of Internal Medicine 1993;234(3):271‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/8354977,8354977
"Davis BR, Kostis JB, Simpson LM, Black HR, Cushman WC, Einhorn PT, et al. Heart failure with preserved and reduced left ventricular ejection fraction in the antihypertensive and lipid‐lowering treatment to prevent heart attack trial.  Circulation 2008;118(22):2259‐67.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19001024,19001024
"Devereux RB, Palmieri V, Sharpe N, Quattro V, Bella JN, Simone G, et al. Effects of once‐daily angiotensin‐converting enzyme inhibition and calcium channel blockade‐based antihypertensive treatment regimens on left ventricular hypertrophy and diastolic filling in hypertension: the prospective randomized enalapril study evaluating regression of ventricular enlargement (preserve) trial.  Circulation 2001;104(11):1248‐54.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11551875,11551875
"Davis BR, Piller LB, Cutler JA, Furberg C, Dunn K, Franklin S, et al. Role of diuretics in the prevention of heart failure: the Antihypertensive and Lipid‐Lowering Treatment to Prevent Heart Attack Trial.  Circulation 2006;113(18):2201‐10.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16651474,16651474
Fogari RZ. Effect of telmisartan on paroxysmal atrial fibrillation recurrence in hypertensive patients with normal or increased left atrial size.  Clinical Cardiology 2012;35:359‐64.  CENTRAL   PubMed     Google Scholar,https://www.ncbi.nlm.nih.gov/pubmed/22522403,22522403
"Schmieder RE, Philipp T, Guerediaga J, Gorostidi M, Smith B, Weissbach N, et al. Long‐term antihypertensive efficacy and safety of the oral direct renin inhibitor aliskiren: a 12‐month randomized, double‐blind comparator trial with hydrochlorothiazide.  Circulation 2009;119(3):417‐25.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19139391,19139391
"Petersen LJ, Petersen JR, Talleruphuus U, Moller ML, Ladefoged SD, Mehlsen J. A randomized and double‐blind comparison of isradipine and spirapril as monotherapy and in combination on the decline in renal function in patients with chronic renal failure and hypertension.  Clinical Nephrology 2001;55:375‐83.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11393383,11393383
"Gerdts E, Franklin S, Rieck A, Papademetriou V, Wachtell K, Nieminen M, et al. Pulse pressure, left ventricular function and cardiovascular events during antihypertensive treatment (the LIFE study).  Blood Pressure 2009;18(4):180‐6.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19562573,19562573
"Parrinello G, Paterna S, Torres D, Pasquale P, Mezzero M, Rocca G, et al. One‐year renal and cardiac effects of bisoprolol versus losartan in recently diagnosed hypertensive patients: a randomized, double‐blind study.  Clinical Drug Investigation 2009;29(9):591‐600.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19663521,19663521
"Rahman M, Pressel S, Davis BR, Nwachuku C, Wright JT, Whelton PK, et al. Renal outcomes in high‐risk hypertensive patients treated with an angiotensin‐converting enzyme inhibitor or a calcium channel blocker vs a diuretic: a report from the Antihypertensive and Lipid‐Lowering Treatment to Prevent Heart Attack Trial (ALLHAT).  Archives of Internal Medicine 2005;165(8):936‐46.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15851647,15851647
"Zanchetti A, Julius S, Kjeldsen S, McInnes GT, Hua T, Weber M, et al. Outcomes in subgroups of hypertensive patients treated with regimens based on valsartan and amlodipine: an analysis of findings from the VALUE trial.  Journal of Hypertension 2006;24(11):2163‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17053536,17053536
"Schneider MP, Klingbeil AU, Delles C, Ludwig M, Kolloch RE, Krekler M, et al. Effect of irbesartan versus atenolol on left ventricular mass and voltage: results of the CardioVascular Irbesartan Project.  Hypertension 2004;44(1):61‐6.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15184349,15184349
"Devereux RB, Dahlöf B, Kjeldsen SE, Julius S, Aurup P, Beevers G, et al. Effects of losartan or atenolol in hypertensive patients without clinically evident vascular disease: a substudy of the LIFE randomized trial.  Annals of Internal Medicine 2003;139(3):169‐77.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12899584,12899584
"Mortsell D, Malmqvist K, Held C, Kahan T. Irbesartan reduces common carotid artery intima‐media thickness in hypertensive patients when compared with atenolol: the Swedish Irbesartan Left Ventricular Hypertrophy Investigation versus Atenolol (SILVHIA) study.  Journal of Internal Medicine 2007;261(5):472‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17444886,17444886
"Hughes AD, Stanton AV, Jabbar AS, Chapman N, Martinez‐Perez ME, McG Thom SA. Effect of antihypertensive treatment on retinal microvascular changes in hypertension.  Journal of Hypertension 2008;26(8):1703‐7.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18622251,18622251
"Kizer JR, Dahlof B, Kjeldsen SE, Julius S, Beevers G, Faire U, et al. Stroke reduction in hypertensive adults with cardiac hypertrophy randomized to losartan versus atenolol: the Losartan Intervention For Endpoint reduction in hypertension study.  Hypertension 2005;45(1):46‐52.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15583076,15583076
"Dahlöf B, Devereux R, Faire U, Fyhrquist F, Hedner T, Ibsen H, et al. The Losartan Intervention For Endpoint reduction (LIFE) in Hypertension study: rationale, design, and methods. The LIFE Study Group.  American Journal of Hypertension 1997;10(7 Pt 1):705‐13.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9234823,9234823
"Esnault VL, Brown EA, Apetrei E, Bagon J, Calvo C, DeChatel R, et al. The effects of amlodipine and enalapril on renal function in adults with hypertension and nondiabetic nephropathies: a 3‐year, randomized, multicenter, double‐blind, placebo‐controlled study.  Clinical Therapeutics 2008;30(3):482‐98.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18405787,18405787
"Estacio RO, Jeffers BW, Gifford N, Schrier RW. Effect of blood pressure control on diabetic microvascular complications in patients with hypertension and type 2 diabetes.  Diabetes Care 2000;23:B54‐64.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10860192,10860192
"Berl T, Hunsicker LG, Lewis JB, Pfeffer MA, Porush JG, Rouleau JL, et al. Cardiovascular outcomes in the Irbesartan Diabetic Nephropathy Trial of patients with type 2 diabetes and overt nephropathy.  Annals of Internal Medicine 2003;138(7):542‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12667024,12667024
"Sørensen VB, Rossing P, Tarnow L, Parving H, Nørgaard T, Kastrup J. Effects of nisoldipine and lisinopril on microvascular dysfunction in hypertensive type I diabetes patients with nephropathy.  Clinical Science 1998;95(6):709‐17.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9831696,9831696
"Mann J, Julius S. The Valsartan Antihypertensive Long‐term Use Evaluation (VALUE) trial of cardiovascular events in hypertension. Rationale and design.  Blood Pressure 1998;7(3):176‐83.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9758088,9758088
"Himmelmann A, Hansson L, Hansson BG, Hedstrand H, Skogström K, Ohrvik J, et al. Long‐term renal preservation in essential hypertension. Angiotensin converting enzyme inhibition is superior to beta‐blockade.  American Journal of Hypertension 1996;9(9):850‐3.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/8879340,8879340
"Ruggenenti P, Fassi A, Ilieva AP, Bruno S, Iliev IP, Brusegan V, et al. Preventing microalbuminuria in type 2 diabetes.  New England Journal of Medicine 2004;351(19):1941‐51.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15516697,15516697
"Buus NH, Bottcher M, Jorgensen CG, Christensen KL, Thygesen K, Nielsen TT, et al. Myocardial perfusion during long‐term angiotensin‐converting enzyme inhibition or beta‐blockade in patients with essential hypertension.  Hypertension 2004;44(4):465‐70.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15326083,15326083
"Buus NH, Jorgensen CG, Mulvany MJ, Sorensen KE. Large and small artery endothelial function in patients with essential hypertension‐‐effect of ACE inhibition and beta‐blockade.  Blood Pressure 2007;16(2):106‐13.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17612909,17612909
ALLHAT Officers and Coordinators for the ALLHAT Collaborative Research Group. The Antihypertensive and Lipid‐Lowering Treatment to Prevent Heart Attack Trial. Major outcomes in high‐risk hypertensive patients randomized to angiotensin‐converting enzyme inhibitor or calcium channel blocker vs diuretic: The Antihypertensive and Lipid‐Lowering Treatment to Prevent Heart Attack Trial (ALLHAT).  JAMA 2002;288(23):2981‐97.  CENTRAL   PubMed,https://www.ncbi.nlm.nih.gov/pubmed/12479763,12479763
"Malmqvist K, Kahan T, Edner M, Bergfeldt L. Comparison of actions of irbesartan versus atenolol on cardiac repolarization in hypertensive left ventricular hypertrophy: results from the Swedish Irbesartan Left Ventricular Hypertrophy Investigation Versus Atenolol (SILVHIA).  American Journal of Cardiology 2002;90(10):1107‐12.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12423712,12423712
"Barzilay JI, Jones CL, Davis BR, Basile JN, Goff DC, Ciocon JO, et al. Baseline characteristics of the diabetic participants in the Antihypertensive and Lipid‐Lowering Treatment to Prevent Heart Attack Trial (ALLHAT).  Diabetes Care 2001;24(4):654‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11315826,11315826
"Gottdiener JS, Reda DJ, Williams DW, Materson BJ, Cushman W, Anderson RJ. Effect of single‐drug therapy on reduction of left atrial size in mild to moderate hypertension.  Circulation 1998;98(2):140‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9679720,9679720
"Dahlöf B, Zanchetti A, Diez J, Nicholls MG, Yu CM, Barrios V, et al. Effects of losartan and atenolol on left ventricular mass and neurohormonal profile in patients with essential hypertension and left ventricular hypertrophy.  Journal of Hypertension 2002;20(9):1855‐64.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12195129,12195129
"Estacio RO, Jeffers BW, Hiatt WR, Biggerstaff SL, Gifford N, Schrier RW. The effect of nisoldipine as compared with enalapril on cardiovascular outcomes in patients with non‐insulin‐dependent diabetes and hypertension.  New England Journal of Medicine 1998;338(10):645‐52.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9486993,9486993
"Marre M, Puig JG, Kokot F, Fernandez M, Jermendy G, Opie L, et al. Equivalence of indapamide SR and enalapril on microalbuminuria reduction in hypertensive patients with type 2 diabetes: The NESTOR* study.  Journal of Hypertension 2004;22(8):1613‐22.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15257186,15257186
"Olsen MH, Wachtell K, Beevers G, Dahlof B, Simone G, Devereux RB, et al. Effects of losartan compared with atenolol on lipids in patients with hypertension and left ventricular hypertrophy: the Losartan Intervention For Endpoint reduction in hypertension study.  Journal of Hypertension 2009;27(3):567‐74.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19262226,19262226
"Lindholm LH, Ibsen H, Dahlöf B, Devereux RB, Beevers G, Faire U, et al. Cardiovascular morbidity and mortality in patients with diabetes in the Losartan Intervention For Endpoint reduction in hypertension study (LIFE): a randomised trial against atenolol.  Lancet 2002;359(9311):1004‐10.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11937179,11937179
"Schram MT, Ittersum FJ, Spoelstra‐de Man A, Dijk RA, Schalkwijk CG, Ijzerman RG, et al. Aggressive antihypertensive therapy based on hydrochlorothiazide, candesartan or lisinopril as initial choice in hypertensive type II diabetic individuals: effects on albumin excretion, endothelial function and inflammation in a double‐blind, randomized clinical trial.  Journal of Human Hypertension 2005;19(6):429‐37.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15647778,15647778
"Roman MJ, Alderman MH, Pickering TG, Pini R, Keating JO, Sealey JE, et al. Differential effects of angiotensin converting enzyme inhibition and diuretic therapy on reductions in ambulatory blood pressure, left ventricular mass, and vascular hypertrophy.  American Journal of Hypertension 1998;11(4 Pt 1):387‐96.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9607375,9607375
"Haywood LJ, Ford CE, Crow RS, Davis BR, Massie BM, Einhorn PT, et al. Atrial fibrillation at baseline and during follow‐up in ALLHAT (Antihypertensive and Lipid‐Lowering Treatment to Prevent Heart Attack Trial).  Journal of the American College of Cardiology 2009;54(22):2023‐31.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19926008,19926008
"Lewis EJ, Hunsicker LG, Clarke WR, Berl T, Pohl MA, Lewis JB, et al. Renoprotective effect of the angiotensin‐receptor antagonist irbesartan in patients with nephropathy due to type 2 diabetes.  New England Journal of Medicine 2001;345(12):851‐60.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11565517,11565517
"Hayoz D, Zappe DH, Meyer MA, Baek I, Kandra A, Joly MP, et al. Changes in aortic pulse wave velocity in hypertensive postmenopausal women: comparison between a calcium channel blocker vs angiotensin receptor blocker regimen.  Journal of Clinical Hypertension 2012;14(11):773‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23126349,23126349
"Os I, Franco V, Kjeldsen SE, Manhem K, Devereux RB, Gerdts E, et al. Effects of losartan in women with hypertension and left ventricular hypertrophy: results from the Losartan Intervention for Endpoint Reduction in Hypertension Study.  Hypertension 2008;51(4):1103‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18259029,18259029
"Franklin SS, Wachtell K, Papademetriou V, Olsen MH, Devereux RB, Fyhrquist F, et al. Cardiovascular morbidity and mortality in hypertensive patients with lower versus higher risk: a LIFE substudy.  Hypertension 2005;46(3):492‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16116047,16116047
"Fossum E, Moan A, Kjeldsen SE, Devereux RB, Julius S, Snapinn SM, et al. The effect of losartan versus atenolol on cardiovascular morbidity and mortality in patients with hypertension taking aspirin: the Losartan Intervention for Endpoint Reduction in hypertension (LIFE) study.  Journal of the American College of Cardiology 2005;46(5):770‐5.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16139123,16139123
"Hajjar I, Hart M, Chen YL, Mack W, Novak V, Chui C, et al. Antihypertensive therapy and cerebral hemodynamics in executive mild cognitive impairment: results of a pilot randomized clinical trial.  Journal of the American Geriatrics Society 2013;61(2):194‐201.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23350899,23350899
"Black HR, Davis B, Barzilay J, Nwachuku C, Baimbridge C, Marginean H, et al. Metabolic and clinical outcomes in nondiabetic individuals with the metabolic syndrome assigned to chlorthalidone, amlodipine, or lisinopril as initial treatment for hypertension: a report from the Antihypertensive and Lipid‐Lowering Treatment to Prevent Heart Attack Trial (ALLHAT).  Diabetes Care 2008;31(2):353‐60.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18000186,18000186
"Hajjar I, Hart M, Chen YL, Mack W, Milberg W, Chui H, et al. Effect of antihypertensive therapy on cognitive function in early executive cognitive impairment: a double‐blind randomized clinical trial.  Archives of Internal Medicine 2012;172(5):442‐4.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22412114,22412114
"Schiffrin EL, Deng LY, Larochelle P. Effects of a beta‐blocker or a converting enzyme inhibitor on resistance arteries in essential hypertension.  Hypertension 1994;23(1):83‐91.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/8282334,8282334
Okin PM. Serial evaluation of electrocardiographic left ventricular hypertrophy for prediction of risk in hypertensive patients.  Journal of Electrocardiology 2009;42(6):584‐8.  CENTRAL   PubMed     Google Scholar,https://www.ncbi.nlm.nih.gov/pubmed/19631946,19631946
