citation_journal,link,PMID
"Schauwvlieghe AME, Dijkman G, Hooymans JM, Verbraak FD, Hoyng CB, Dijkgraaf MGW, et al. Comparing the effectiveness of bevacizumab to ranibizumab in patients with exudative age‐related macular degeneration. The BRAMD study.  PLOS ONE 2016;11(5):e0153052.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/27203434,27203434
"Bressler NM, Boyer DS, Williams DF, Butler S, Francom SF, Brown B, et al. Cerebrovascular accidents in patients treated for choroidal neovascularization with ranibizumab in randomized controlled trials.  Retina 2012;32(9):1821‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23011184,23011184
"Bressler NM, Chang TS, Varma R, Suner I, Lee P, Dolan CM, et al. Driving ability reported by neovascular age‐related macular degeneration patients after treatment with ranibizumab.  Ophthalmology 2013;120(1):160‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23009891,23009891
"Brown DM, Tuomi L, Shapiro H, PIER Study Group. Anatomical measures as predictors of visual outcomes in ranibizumab‐treated eyes with neovascular age‐related macular degeneration.  Retina 2013;33(1):23‐34.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23073338,23073338
"Sacu S, Michels S, Prager F, Weigert G, Dunavoelgyi R, Geitzenauer W, et al. Randomised clinical trial of intravitreal Avastin® vs photodynamic therapy and intravitreal triamcinolone: long‐term results.  Eye 2009;23(12):2223‐7.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19169239,19169239
"Cunningham ET, Feiner L, Chung C, Tuomi L, Ehrlich JS. Incidence of retinal pigment epithelial tears after intravitreal ranibizumab injection for neovascular age‐related macular degeneration.  Ophthalmology 2011;118(12):2447‐52.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21872935,21872935
"Berg K, Hadzalic E, Gjertsen I, Forsaa V, Berger LH, Kinge B, et al. Ranibizumab or bevacizumab for neovascular age‐related macular degeneration according to the Lucentis Compared to Avastin Study treat‐and‐extend protocol: two‐year results.  Ophthalmology 2016;123(1):51‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26477842,26477842
"Rosenfeld PJ, Shapiro H, Tuomi L, Webster M, Elledge J, Blodi B. Characteristics of patients losing vision after 2 years of monthly dosing in the phase III ranibizumab clinical trials.  Ophthalmology 2011;118(3):523‐30.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20920825,20920825
"Patel PJ, Chen FK, Cruz L, Rubin GS, Tufail A. Contrast sensitivity outcomes in the ABC Trial: a randomized trial of bevacizumab for neovascular age‐related macular degeneration.  Investigative Ophthalmology and Visual Science 2011;52(6):3089‐93.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21310910,21310910
"Bressler NM, Chang TS, Suñer IJ, Fine JT, Dolan CM, Ward J, et al. Vision‐related function after ranibizumab treatment by better‐ or worse‐seeing eye: clinical trial results from MARINA and ANCHOR.  Ophthalmology 2010;117(4):747‐56.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20189654,20189654
"Bressler NM, Chang TS, Varma R, Suner I, Lee P, Dolan CM, et al. Driving ability reported by neovascular age‐related macular degeneration patients after treatment with ranibizumab.  Ophthalmology 2013;120(1):160‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23009891,23009891
"Barbazetto I, Saroj N, Shapiro H, Wong P, Freund KB. Dosing regimen and the frequency of macular hemorrhages in neovascular age‐related macular degeneration treated with ranibizumab.  Retina 2010;30(9):1376‐85.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20683380,20683380
"Biswas P, Sengupta S, Choudhary R, Home S, Paul A, Sinha S. Comparative role of intravitreal ranibizumab versus bevacizumab in choroidal neovascular membrane in age‐related macular degeneration.  Indian Journal of Ophthalmology 2011;59(3):191‐6.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21586838,21586838
"Subramanian ML, Ness S, Abedi G, Ahmed E, Daly M, Feinberg E, et al. Bevacizumab vs ranibizumab for age‐related macular degeneration: early results of a prospective double‐masked, randomized clinical trial.  American Journal of Ophthalmology 2009;148(6):875‐82.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19800611,19800611
"CATT Research Group, Martin DF, Maguire MG, Ying GS, Grunwald JE, Fine SL, Jaffe GJ. Ranibizumab and bevacizumab for neovascular age‐related macular degeneration.  New England Journal of Medicine 2011;364(20):1897‐908.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21526923,21526923
"Rofagha S, Bhisitkul RB, Boyer DS, Sadda SR, Zhang K. Seven‐year outcomes in ranibizumab‐treated patients in ANCHOR, MARINA, and HORIZON: a multicenter cohort study (SEVEN‐UP).  Ophthalmology 2013;120(11):2292‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23642856,23642856
"Grunwald JE, Pistilli M, Ying GS, Maguire MG, Daniel E, Martin DF, et al. Growth of geographic atrophy in the Comparison of Age‐Related Macular Degeneration Treatments Trials.  Ophthalmology 2015;122(4):809‐16.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/25542520,25542520
"Tufail A, Patel PJ, Egan C, Hykin P, Cruz L, Gregor Z, et al. Bevacizumab for neovascular age related macular degeneration (ABC Trial): multicentre randomised double masked study.  BMJ 2010;340:c2459.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20538634,20538634
"Weinberg DV, Shapiro H, Ehrlich JS. Ranibizumab treatment outcomes in phakic versus pseudophakic eyes: an individual patient data analysis of 2 phase 3 trials.  Ophthalmology 2013;120(6):1278‐82.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23453513,23453513
"Cunningham ET, Feiner L, Chung C, Tuomi L, Ehrlich JS. Incidence of retinal pigment epithelial tears after intravitreal ranibizumab injection for neovascular age‐related macular degeneration.  Ophthalmology 2011;118(12):2447‐52.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21872935,21872935
"Chakravarthy U, Harding SP, Rogers CA, Downes S, Lotery AJ, Dakin HA, et al. A randomised controlled trial to assess the clinical effectiveness and cost‐effectiveness of alternative treatments to inhibit VEGF in age‐related choroidal neovascularisation (IVAN).  Health Technology Assessment 2015;19(78):1‐298.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26445075,26445075
"Berg K, Pedersen TR, Sandvik L, Bragadottir R. Comparison of ranibizumab and bevacizumab for neovascular age‐related macular degeneration according to LUCAS treat‐and extend protocol.  Ophthalmology 2015;122(1):146‐52.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/25227499,25227499
"Wolf S, Holz FG, Korobelnik JF, Lanzetta P, Mitchell P, Prünte C, et al. Outcomes following three‐line vision loss during treatment of neovascular age‐related macular degeneration: subgroup analyses from MARINA and ANCHOR.  British Journal of Ophthalmology 2011;95(12):1713‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21951567,21951567
"Bressler NM, Boyer DS, Williams DF, Butler S, Francom SF, Brown B, et al. Cerebrovascular accidents in patients treated for choroidal neovascularization with ranibizumab in randomized controlled trials.  Retina 2012;32(9):1821‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23011184,23011184
"Jackson TL, Danis RP, Goldbaum M, Slakter JS, Shusterman EM, Oeshaughnessy DJ, et al. Retinal vascular abnormalities in neovascular age‐related macular degeneration.  Retina 2014;34(3):568‐75.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24045343,24045343
"Rosenfeld PJ, Shapiro H, Tuomi L, Webster M, Elledge J, Blodi B. Characteristics of patients losing vision after 2 years of monthly dosing in the phase III ranibizumab clinical trials.  Ophthalmology 2011;118(3):523‐30.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20920825,20920825
"Wolf S, Holz FG, Korobelnik JF, Lanzetta P, Mitchell P, Prünte C, et al. Outcomes following three‐line vision loss during treatment of neovascular age‐related macular degeneration: subgroup analyses from MARINA and ANCHOR.  British Journal of Ophthalmology 2011;95(12):1713‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21951567,21951567
"Willoughby AS, Ying GS, Toth CA, Maguire MG, Burns RE, Grunwald JE, et al. Subretinal hyperreflective material in the Comparison of Age‐Related Macular Degeneration Treatments Trials.  Ophthalmology 2015;122(9):1846‐53.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26143666,26143666
"Donahue SP, Recchia F, Sternberg P. Bevacizumab vs ranibizumab for age‐related macular degeneration: early results of a prospective double‐masked, randomized clinical trial.  American Journal of Ophthalmology 2010;150(2):287.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20670740,20670740
"Boyer DS, Antoszyk AN, Awh CC, Bhisitkul RB, Shapiro H, Acharya NR, MARINA Study Group. Subgroup analysis of the MARINA study of ranibizumab in neovascular age‐related macular degeneration.  Ophthalmology 2007;114(2):246‐52.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17270674,17270674
"Bressler NM, Chang TS, Suñer IJ, Fine JT, Dolan CM, Ward J, et al. Vision‐related function after ranibizumab treatment by better‐ or worse‐seeing eye: clinical trial results from MARINA and ANCHOR.  Ophthalmology 2010;117(4):747‐56.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20189654,20189654
"Sjolie AK, Mortensen KK, Hansen MH. Antiangiogenesis therapy of age‐related macular degeneration.  Ugeskrift for Laeger 2005;167(35):3267.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16138964,16138964
"Keane PA, Heussen FM, Ouyang Y, Mokwa N, Walsh AC, Tufail A, et al. Assessment of differential pharmacodynamic effects using optical coherence tomography in neovascular age‐related macular degeneration.  Investigative Ophthalmology and Visual Science 2012;53(3):1152‐61.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22281826,22281826
"Weinberg DV, Shapiro H, Ehrlich JS. Ranibizumab treatment outcomes in phakic versus pseudophakic eyes: an individual patient data analysis of 2 phase 3 trials.  Ophthalmology 2013;120(6):1278‐82.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23453513,23453513
"Grunwald JE, Daniel E, Huang J, Ying GS, Maguire MG, Toth CA, et al. Risk of geographic atrophy in the Comparison of Age‐Related Macular Degeneration Treatments Trials.  Ophthalmology 2014;121(1):150‐61.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24084496,24084496
"Rofagha S, Bhisitkul RB, Boyer DS, Sadda SR, Zhang K. Seven‐year outcomes in ranibizumab‐treated patients in ANCHOR, MARINA, and HORIZON: a multicenter cohort study (SEVEN‐UP).  Ophthalmology 2013;120(11):2292‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23642856,23642856
"Larsen M, Sander B, Villumsen JE, Haamann PH, Cour M, Lund‐Andersen H, et al. Treatment of neovascular age‐related macular degeneration with intravitreal vascular endothelial growth factor inhibitor ‐ secondary publication.  Ugeskrift for Laeger 2005;167(35):3301‐5.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16138974,16138974
"Barbazetto I, Saroj N, Shapiro H, Wong P, Freund KB. Dosing regimen and the frequency of macular hemorrhages in neovascular age‐related macular degeneration treated with ranibizumab.  Retina 2010;30(9):1376‐85.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20683380,20683380
"Gragoudas ES, Adamis AP, Cunningham ET, Feinsod M, Guyer DR. Pegaptanib for neovascular age‐related macular degeneration.  New England Journal of Medicine 2004;351(27):2805‐16.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15625332,15625332
"Ciulla TA, Ying GS, Maguire MG, Martin DF, Jaffe GJ, Grunwald JE, et al. Influence of the vitreomacular interface on treatment outcomes in the Comparison of Age‐Related Macular Degeneration Treatments Trials.  Ophthalmology 2015;122(6):1203‐11.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/25824327,25824327
"Daniel E, Shaffer J, Ying GS, Grunwald JE, Martin DF, Jaffe GJ, et al. Outcomes in eyes with retinal angiomatous proliferation in the Comparison of Age‐Related Macular Degeneration Treatments Trials (CATT).  Ophthalmology 2016;123(3):609‐16.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26681392,26681392
"Jaffe GJ, Martin DF, Toth CA, Daniel E, Maguire MG, Ying GS, et al. Macular morphology and visual acuity in the Comparison of Age‐Related Macular Degeneration Treatments Trials.  Ophthalmology 2013;120(9):1860‐70.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23642377,23642377
"Singerman LJ, Masonson H, Patel M, Adamis AP, Buggage R, Cunningham E, et al. Pegaptanib sodium for neovascular age‐related macular degeneration: third‐year safety results of the VEGF Inhibition Study in Ocular Neovascularisation (VISION) trial.  British Journal of Ophthalmology 2008;92(12):1606‐11.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18614570,18614570
"Maguire MG, Daniel E, Shah AR, Grunwald JE, Hagstrom SA, Avery RL, et al. Incidence of choroidal neovascularization in the fellow eye in the Comparison of Age‐Related Macular Degeneration Treatments Trials.  Ophthalmology 2013;120(10):2035‐41.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23706946,23706946
"Chakravarthy U, Harding SP, Rogers CA, Downes SM, Lotery AJ, Wordsworth S, et al. Ranibizumab versus bevacizumab to treat neovascular age‐related macular degeneration: one‐year findings from the IVAN randomized trial.  Ophthalmology 2012;119(7):1399‐411.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22578446,22578446
"Brown DM, Kaiser PK, Michels M, Soubrane G, Heier JS, Kim R, et al. Ranibizumab versus verteporfin for neovascular age‐related macular degeneration.  New England Journal of Medicine 2006;355(14):1432‐44.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17021319,17021319
"Mills E, Heels‐Ansdell D, Kelly S, Guyatt G. A randomized trial of pegaptanib sodium for age‐related macular degeneration used an innovative design to explore disease‐modifying effects.  Journal of Clinical Epidemiology 2007;60(5):456‐60.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17419956,17419956
"Leys A, Zlateva G, Shah SN, Patel M. Quality of life in patients with age‐related macular degeneration: results from the VISION study.  Eye 2008;22(6):792‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17585313,17585313
"Bressler NM, Boyer DS, Williams DF, Butler S, Francom SF, Brown B, et al. Cerebrovascular accidents in patients treated for choroidal neovascularization with ranibizumab in randomized controlled trials.  Retina 2012;32(9):1821‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23011184,23011184
"Rakic JM, Blaise P, Foidart JM, Gragoudas ES, Adamis AP, Feinsod M. Pegaptanib and age‐related macular degeneration.  New England Journal of Medicine 2005;352(16):1720‐1.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15843677,15843677
"Subramanian ML, Abedi G, Ness S, Ahmed E, Fenberg M, Daly MK, et al. Bevacizumab vs ranibizumab for age‐related macular degeneration: 1‐year outcomes of a prospective, double‐masked randomised clinical trial.  Eye 2010;24(11):1708‐15.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20885427,20885427
"Weigert G, Michels S, Sacu S, Varga A, Prager F, Geitzenauer W, et al. Intravitreal bevacizumab (Avastin®) therapy versus photodynamic therapy plus intravitreal triamcinolone for neovascular age‐related macular degeneration: 6‐month results of a prospective, randomised, controlled clinical study.  British Journal of Ophthalmology 2008;92(3):356‐60.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18303156,18303156
"Cunningham ET, Feiner L, Chung C, Tuomi L, Ehrlich JS. Incidence of retinal pigment epithelial tears after intravitreal ranibizumab injection for neovascular age‐related macular degeneration.  Ophthalmology 2011;118(12):2447‐52.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21872935,21872935
"Kaiser PK, Blodi BA, Shapiro H, Acharya NR, MARINA Study Group. Angiographic and optical coherence tomographic results of the MARINA study of ranibizumab in neovascular age‐related macular degeneration.  Ophthalmology 2007;114(10):1868‐75.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17628683,17628683
"Macugen AMD Study Group, Apte RS, Modi M, Masonson H, Patel M, Whitfield L, et al. Pegaptanib 1‐year systemic safety results from a safety‐pharmacokinetic trial in patients with neovascular age‐related macular degeneration.  Ophthalmology 2007;114(9):1702‐12.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17509689,17509689
"Sharma S, Toth CA, Daniel E, Grunwald JE, Maguire MG, Ying GS, et al. Macular morphology and visual acuity in the second year of the Comparison of Age‐Related Macular Degeneration Treatments Trials.  Ophthalmology 2016;123(4):865‐75.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26783095,26783095
"Sadda SR, Stoller G, Boyer DS, Blodi BA, Shapiro H, Ianchulev T. Anatomical benefit from ranibizumab treatment of predominantly classic neovascular age‐related macular degeneration in the 2‐year anchor study.  Retina 2010;30(9):1390‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20924261,20924261
"Brown DM, Michels M, Kaiser PK, Heier JS, Sy JP, Ianchulev T, et al. Ranibizumab versus verteporfin photodynamic therapy for neovascular age‐related macular degeneration: two‐year results of the ANCHOR study.  Ophthalmology 2009;116(1):57‐65.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19118696,19118696
"Chang TS, Bressler NM, Fine JT, Dolan CM, Ward J, Klesert TR, et al. Improved vision‐related function after ranibizumab treatment of neovascular age‐related macular degeneration: results of a randomized clinical trial.  Archives of Ophthalmology 2007;125(11):1460‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17998507,17998507
"Chakravarthy U, Harding SP, Rogers CA, Downes SM, Lotery AJ, Culliford LA, on behalf of the IVAN study investigators. Alternative treatments to inhibit VEGF in age‐related choroidal neovascularisation: 2‐year findings of the IVAN randomised controlled trial.  Lancet 2013;382(9900):1258‐67.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23870813,23870813
"Kodjikian L, Souied EH, Mimoun G, Mauget‐Faysse M, Behar‐Cohen F, Decullier E, et al. Ranibizumab versus bevacizumab for neovascular age‐related macular degeneration: results from the GEFAL noninferiority randomized trial.  Ophthalmology 2013;120(11):2300‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23916488,23916488
"Enseleit F, Michels S, Sudano I, Stahel M, Zweifel S, Schlager O, et al. SAVE‐AMD: safety of VEGF inhibitors in age‐related macular degeneration.  Ophthalmologica 2017;238:205‐16.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/28866675,28866675
"Grunwald JE, Pistilli M, Daniel E, Ying GS, Pan W, Jaffe GJ, et al. Incidence and growth of geographic atrophy during 5 years of Comparison of Age‐related Macular Degeneration Treatments Trials.  Ophthalmology 2017;124(1):97‐104.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/28079023,28079023
"Rosenfeld PJ, Brown DM, Heier JS, Boyer DS, Kaiser PK, Chung CY, et al. Ranibizumab for neovascular age‐related macular degeneration.  New England Journal of Medicine 2006;355(14):1419‐31.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17021318,17021318
"Krebs I, Schmetterer L, Boltz A, Told R, Vécsei‐Marlovits V, Egger S, et al. A randomised double‐masked trial comparing the visual outcome after treatment with ranibizumab or bevacizumab in patients with neovascular age‐related macular degeneration.  British Journal of Ophthalmology 2013;97(3):266‐71.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23292928,23292928
"Lotery AJ, Gibson J, Cree AJ, Downes SM, Harding SP, Rogers CA, et al. Pharmacogenetic associations with vascular endothelial growth factor inhibition in participants with neovascular age‐related macular degeneration in the IVAN study.  Ophthalmology 2013;120(12):2637‐43.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24070809,24070809
"Meredith TA, McCannel CA, Barr C, Doft BH, Peskin E, Maguire MG, et al. Postinjection endophthalmitis in the Comparison of Age‐Related Macular Degeneration Treatments Trials (CATT).  Ophthalmology 2015;122(4):817‐21.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/25600198,25600198
"Kaiser PK, Brown DM, Zhang K, Hudson HL, Holz FG, Shapiro H, et al. Ranibizumab for predominantly classic neovascular age‐related macular degeneration: subgroup analysis of first‐year ANCHOR results.  American Journal of Ophthalmology 2007;144(6):850‐7.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17949673,17949673
"Messori A, Fadda V, Trippoli S. Randomized study of bevacizumab vs ranibizumab for age‐related macular degeneration: inappropriate conclusions.  American Journal of Ophthalmology 2010;149(5):867.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20399931,20399931
"Shah N, Maguire MG, Martin DF, Shaffer J, Ying GS, Grunwald JE, et al. Angiographic cystoid macular edema and outcomes in the Comparison of Age‐Related Macular Degeneration Treatments Trials.  Ophthalmology 2016;123(4):858‐64.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26778329,26778329
"Regillo CD, Brown DM, Abraham P, Yue H, Ianchulev T, Schneider S, et al. Randomized, double‐masked, sham‐controlled trial of ranibizumab for neovascular age‐related macular degeneration: PIER study year 1.  American Journal of Ophthalmology 2008;145(2):239‐48.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18222192,18222192
"Maguire MG. Comparing treatments for age‐related macular degeneration: safety, effectiveness and cost. LDI Issue Brief2012; Vol. 17, issue 8:1‐4. CENTRAL    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22754971,22754971
"Daniel E, Toth CA, Grunwald JE, Jaffe GJ, Martin DF, Fine SL, et al. Risk of scar in the Comparison of Age‐related Macular Degeneration Treatments Trials. Ophthalmology2014; Vol. 121, issue 3:656‐66.  CENTRAL   Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24314839,24314839
