citation_journal,link,PMID
"Jakobsen CJ, Bhavsar R, Nielsen DV, Ryhammer PK, Sloth E, Greisen J. High thoracic epidural analgesia in cardiac surgery: part 1 ‐ high thoracic epidural analgesia improves cardiac performance in cardiac surgery patients.  Journal of Cardiothoracic and Vascular Anesthesia 2012;26(6):1039‐47. [DOI: 10.1053/j.jvca.2012.05.007; PUBMED: 22770758] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22770758,22770758
"Sen AC, Rajan S, Balachandran R, Kumar L, Nair SG. Comparison of perioperative thoracic epidural fentanyl with bupivacaine and intravenous fentanyl for analgesia in patients undergoing coronary artery bypass grafting surgery.  Anesthesia, Essays and Researches 2017;11(1):105‐9. [DOI: 10.4103/0259‐1162.186613; PUBMED: 28298766] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/28298766,28298766
"Nygård E, Sørensen LH, Hviid LB, Pedersen FM, Ravn J, Thomassen L, et al. Effects of amiodarone and thoracic epidural analgesia on atrial fibrillation after coronary artery bypass grafting.  Journal of Cardiothoracic Vascular Anesthesia 2004;18(6):709‐14. [DOI: 10.1053/j.jvca.2004.08.006; PUBMED: 15650978] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15650978,15650978
"Gurses E, Berk D, Sungurtekin H, Mete A, Serin S. Effects of high thoracic epidural anesthesia on mixed venous oxygen saturation in coronary artery bypass grafting surgery.  Medical Science Monitor: International Medical Journal of Experimental and Clinical Research 2013;19:222‐9. [DOI: 10.12659/MSM.883861; DOI: 10.12659/MSM.883861; PUBMED: 23531633] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23531633,23531633
"Mehta Y, Vats M, Sharma M, Arora R, Trehan N. Thoracic epidural analgesia for off‐pump coronary artery bypass surgery in patients with chronic obstructive pulmonary disease.  Annals of Cardiac Anaesthesia 2010;13(3):224‐30. [PUBMED: 20826963] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20826963,20826963
"Bakhtiary F, Therapidis P, Dzemali O, Ak K, Ackermann H, Meininger D, et al. Impact of high thoracic epidural anesthesia on incidence of perioperative atrial fibrillation in off‐pump coronary bypass grafting: a prospective randomized study.  Journal of Thoracic and Cardiovascular Surgery 2007;134(2):460‐4. [DOI: 10.1016/j.jtcvs.2007.03.043; PUBMED: 17662790] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17662790,17662790
"El‐Morsy GZ, El‐Deeb A. The outcome of thoracic epidural anesthesia in elderly patients undergoing coronary artery bypass graft surgery.  Saudi Journal of Anaesthesia 2012;6(1):16‐21. [DOI: 10.4103/1658‐354X.93048; PUBMED: 22412771] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22412771,22412771
"Konishi A, Kikuchi K. Postoperative management following open heart surgery by thoracic epidural anesthesia.  Japanese Journal of Anesthesiology 1995;44(8):1113‐7. [PUBMED: 7474310] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/7474310,7474310
"Gonca S, Kilickan L, Dalcik C, Dalcik H, Bayindir O. The cardioprotective effects of thoracal epidural anesthesia are induced by the expression of vascular endothelial growth factor and inducible nitric oxide synthase in cardiopulmonary bypass surgery.  Journal of Cardiovascular Surgery 2007;48(1):93‐102. [PUBMED: 17308528] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17308528,17308528
"Royse C, Royse A, Soeding P, Blake D, Pang J. Prospective randomized trial of high thoracic epidural analgesia for coronary artery bypass surgery.  Annals of Thoracic Surgery 2003;75(1):93‐100. [PUBMED: 12537199] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12537199,12537199
"Kilickan L, Solak M, Bayindir O. Thoracic epidural anesthesia preserves myocardial function during intraoperative and postoperative period in coronary artery bypass grafting operation.  Journal of Cardiovascular Surgery 2005;46(6):559‐67. [PUBMED: 16424844] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16424844,16424844
"El‐Baz N, Goldin M. Continuous epidural infusion of morphine for pain relief after cardiac operations.  Journal of Thoracic and Cardiovascular Surgery 1987;93(6):878–83. [PUBMED: 2952842] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/2952842,2952842
"Onan IS, Onan B, Korkmaz AA, Oklu L, Kilickan L, Gonca S, et al. Effects of thoracic epidural anesthesia on flow and endothelium of internal thoracic artery in coronary artery bypass graft surgery.  Journal of Cardiothoracic and Vascular Anesthesia 2011;25(6):1063‐70. [DOI: 10.1053/j.jvca.2011.06.004; PUBMED: 21835638] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21835638,21835638
"Tenling A, Joachimsson PO, Tydén H, Wegenius G, Hedenstierna G. Thoracic epidural anesthesia as an adjunct to general anesthesia for cardiac surgery: effects on ventilation‐perfusion relationships.  Journal of Cardiothoracic and Vascular Anesthesia 1999;13(3):258‐64. [PUBMED: 10392674] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10392674,10392674
"Lenkutis T, Benetis R, Sirvinskas E, Raliene L, Judickaite L. Effects of epidural anesthesia on intrathoracic blood volume and extravascular lung water during on‐pump cardiac surgery.  Perfusion 2009;24(4):243‐8. [DOI: 10.1177/0267659109348724; PUBMED: 19808745] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19808745,19808745
"Kirov MY, Eremeev AV, Smetkin AA, Bjertnaes LJ. Epidural anesthesia and postoperative analgesia with ropivacaine and fentanyl in off‐pump coronary artery bypass grafting: a randomized, controlled study.  BMC Anesthesiology 2011;11:17. [DOI: 10.1186/1471‐2253‐11‐17; PUBMED: 21923942] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21923942,21923942
"Kiliçkan L, Gonca S, Dalçik C, Dalçik H, Solak M, Bayindir O, et al. General anesthesia with thoracic epidural anesthesia in the cardiopulmonary bypass surgery reduces apoptosis by upregulating antiapoptotic protein Bcl‐2.  Journal of Cardiovascular Surgery 2006;47(3):315‐22. [PUBMED: 16760868] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16760868,16760868
"Lundstrom LH, Nygard E, Hviid LB, Pedersen FM, Ravn J, Aldershvile J, et al. The effects of thoracic epidural analgesia on the occurence of late postoperative hypoxemia in patients undergoing elective coronary bypass surgery: a randomized controlled trial.  Chest 2005;128(3):1564‐70. [PUBMED: 16162759] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16162759,16162759
"Dhole S, Mehta Y, Saxena H, Juneja R, Trehan N. Comparison of continuous thoracic epidural and paravertebral blocks for postoperative analgesia after minimally invasive direct coronary artery bypass surgery.  Journal of Cardiothoracic and Vascular Anesthesia 2001;15(3):288‐92. [DOI: 10.1053/jcan.2001.23271; PUBMED: 11426357] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11426357,11426357
"Heijmans J, Fransen E, Buurman W, Maessen J, Roekaerts P. Comparison of the modulatory effects of four different fast‐track anesthetic techniques on the inflammatory response to cardiac surgery with cardiopulmonary bypass.  Journal of Cardiothoracic and Vascular Anesthesia 2007;21(4):512‐8. [DOI: 10.1053/j.jvca.2007.02.008; PUBMED: 17678776] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17678776,17678776
"Tenenbein PK, Debrouwere R, Maguire D, Duke PC, Muirhead B, Enns J, et al. Thoracic epidural analgesia improves pulmonary function in patients undergoing cardiac surgery.  Canadian Journal of Anaesthesia 2008;55(6):344‐50. [DOI: 10.1007/BF03021489; PUBMED: 18566197] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18566197,18566197
"Tenling A, Joachimsson P‐O, Tyden H, Hedenstierna G. Thoracic epidural analgesia as an adjunct to general anaesthesia for cardiac surgery. Effects on pulmonary mechanics.  Acta Anaesthesiologica Scandinavica 2000;44(9):1071‐6. [PUBMED: 11028725] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11028725,11028725
"Royse C, Remedios C, Royse A. High thoracic epidural analgesia reduces the risk of long‐term depression in patients undergoing coronary artery bypass surgery.  Annals of Thoracic and Cardiovascular Surgery 2007;13(1):32‐5. [PUBMED: 17392668 ] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17392668,17392668
"Hansdottir V, Philip J, Olsen MF, Eduard C, Houltz E, Ricksten SE. Thoracic epidural versus intravenous patient‐controlled analgesia after cardiac surgery: a randomized controlled trial on length of hospital stay and patient‐perceived quality of recovery.  Anesthesiology 2006;104(1):142‐51. [PUBMED: 16394700 ] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16394700,16394700
"Volk T, Dopfmer UR, Schmutzler M, Rimpau S, Schnitzler H, Konertz W, et al. Stress induced IL‐10 does not seem to be essential for early monocyte deactivation following cardiac surgery.  Cytokine 2003;24(6):237‐43. [DOI: 10.1016/S1043‐4666(03)00090‐5; PUBMED: 14609565] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/14609565,14609565
"Kirnö K, Friberg P, Grzegorczyk A, Milocco I, Ricksten SE, Lundin S. Thoracic epidural anesthesia during coronary artery bypass surgery: effects on cardiac sympathetic activity, myocardial blood flow and metabolism, and central hemodynamics.  Anesthesia and Analgesia 1994;79(6):1075‐81. [PUBMED: 7978429] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/7978429,7978429
"Caputo M, Alwair H, Rogers CA, Pike K, Cohen A, Monk C, et al. Thoracic epidural anesthesia improves early outcomes in patients undergoing off‐pump coronary artery bypass surgery: a prospective, randomized, controlled trial.  Anesthesiology 2011;114(2):380‐90. [PUBMED: 21245735] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21245735,21245735
"Vries AJ, Mariani MA, Maaten JM, Loef BG, Lip H. To ventilate or not after minimally invasive direct coronary artery bypass surgery: the role of epidural anesthesia.  Journal of Cardiothoracic and Vascular Anesthesia 2002;16(1):21‐6. [DOI: 10.1053/jcan.2002.29645; PUBMED: 11854873] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11854873,11854873
"Mehta Y, Swaminathan M, Mishra Y, Trehan N. A comparative evaluation of intrapleural pain relief after minimally invasive direct coronary artery bypass surgery.  Journal of Cardiothoracic and Vascular Anesthesia 1998;12(2):162‐5. [PUBMED: 9583546 ; PUBMED: 9583546] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9583546,9583546
"Kendall JB, Russell GN, Scawn ND, Akrofi M, Cowan CM, Fox MA. A prospective, randomised, single‐blind pilot study to determine the effect of anaesthetic technique on troponin T release after off‐pump coronary artery surgery.  Anaesthesia 2004;59(6):545‐9. [DOI: 10.1111/j.1365‐2044.2004.03713.x; PUBMED: 15144293] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15144293,15144293
"Brix‐Christensen V, Tonnesen E, Sanchez RG, Bilfinger TV, Stefano GB. Endogenous morphine levels increase following cardiac surgery as part of the antiinflammatory response?.  International Journal of Cardiology 1997;62(3):191‐7. [PUBMED: 9476677] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9476677,9476677
"Liem TH, Booij LH, Gielen MJ, Hasenbos MA, Egmond J. Coronary artery bypass grafting using two different anesthetic techniques: part 3 ‐ adrenergic responses.  Journal of Cardiothoracic and Vascular Anesthesia 1992;6(2):162‐7. [PUBMED: 1533167] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/1533167,1533167
"Loick HM, Schmidt C, Aken H, Junker R, Erren M, Berendes E, et al. High thoracic epidural anesthesia, but not clonidine, attenuates the perioperative stress response via sympatholysis and reduces the release of troponin T in patients undergoing coronary artery bypass grafting.  Anesthesia and Analgesia 1999;88(4):701‐9. [PUBMED: 10195508] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10195508,10195508
"Brix‐Christensen V, Tonnesen E, Sorensen IJ, Bilfinger TV, Sanchez RG, Stefano GB. Effects of anaesthesia based on high versus low doses of opioids on the cytokine and acute‐phase protein responses in patients undergoing cardiac surgery.  Acta Anaesthesiologica Scandinavica 1998;42(1):63–70. [PUBMED: 9527747] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9527747,9527747
"Fillinger MP, Yeager MP, Dodds TM, Fillinger MF, Whalen PK, Glass DD. Epidural anesthesia and analgesia: effects on recovery from cardiac surgery.  Journal of Cardiothoracic and Vascular Anesthesia 2002;16(1):15‐20. [DOI: 10.1053/jcan.2002.29639; PUBMED: 11854872] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11854872,11854872
"Rajakaruna C, Rogers C, Pike K, Alwair H, Cohen A, Tomkins S, et al. Superior haemodynamic stability during off‐pump coronary surgery with thoracic epidural anaesthesia: results from a prospective randomized controlled trial.  Interactive Cardiovascular and Thoracic Surgery 2013;16(5):602‐7. [DOI: 10.1093/icvts/ivt001; PUBMED: 23357523] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23357523,23357523
"Liem TH, Hasenbos MA, Booij LH, Gielen MJ. Coronary artery bypass grafting using two different anesthetic techniques: part 2 ‐ postoperative outcome.  Journal of Cardiothoracic and Vascular Anesthesia 1992;6(2):156‐61. [PUBMED: 1533166] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/1533166,1533166
"Stenseth R, Bjella L, Berg EM, Christensen O, Levang OW, Gisvold SE. Thoracic epidural analgesia in aortocoronary bypass surgery. II: effects on the endocrine metabolic response.  Acta Anaesthesiologica Scandinavica 1994;38(8):834‐9. [PUBMED: 7887107 ] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/7887107,7887107
"Obersztyn M, Trejnowska E, Nadziakiewicz P, Knapik P. Evaluation of thoracic epidural analgesia in patients undergoing coronary artery bypass surgery ‐ a prospective randomized trial.  Kardiochirurgia I Torakochirurgia Polska 2018;15(2):72‐8. [DOI: /10.5114/kitp.2018.76471; MEDLINE: 30069186] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/30069186,30069186
"Barrington MJ, Kluger R, Watson R, Scott DA, Harris KJ. Epidural anesthesia for coronary artery bypass surgery compared with general anesthesia alone does not reduce biochemical markers of myocardial damage.  Anesthesia and Analgesia 2005;100(4):921‐8. [DOI: 10.1213/01.ANE.0000146437.88485.47; PUBMED: 15781499] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15781499,15781499
"Nielsen DV, Bhavsar R, Greisen J, Ryhammer PK, Sloth E, Jakobsen CJ. High thoracic epidural analgesia in cardiac surgery: part 2 ‐ high thoracic epidural analgesia does not reduce time in or improve quality of recovery in the intensive care unit.  Journal of Cardiothoracic and Vascular Anesthesia 2012;26(6):1048‐54. [DOI: 10.1053/j.jvca.2012.05.008; PUBMED: 22770692] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22770692,22770692
"Bektas SG, Turan S, Karadeniz U, Ozturk B, Yavas S, Biricik D, et al. Does high thoracic epidural analgesia with levobupivacaine preserve myocardium? A prospective randomized study.  BioMed Research International 2015;2015:658678. [DOI: 10.1155/2015/658678; PUBMED: 25918718] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/25918718,25918718
"Kilickan L, Yumuk Z, Bayindir O. The effect of combined preinduction thoracic epidural anaesthesia and glucocorticoid administration on perioperative interleukin‐10 levels and hyperglycemia: a randomized controlled trial.  Journal of Cardiovascular Surgery 2008;49(1):87‐93. [PUBMED: 18212693] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18212693,18212693
"Mehta Y, Arora D, Sharma KK, Mishra Y, Wasir H, Trehan N. Comparison of continuous thoracic epidural and paravertebral block for postoperative analgesia after robotic‐assisted coronary artery bypass surgery.  Annals of Cardiac Anaesthesia 2008;11(2):91‐6. [DOI: 10.4103/0971‐9784.41576; PUBMED: 18603748] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18603748,18603748
"Yung MC, Chang Y, Lai ST, Tsou MY, Chan KH. Improved postoperative pain relief via preemptive analgesia in relation to heart rate variability for coronary artery bypass grafting: a preliminary report.  Zhonghua Yi Xue Za Zhi 1997;60(1):28‐35. [PUBMED: 9316325] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9316325,9316325
"Usui K, Yasuda A, Tadokoro M, Kon‐nai T, Shoji Y, Yoshida S. Epidural morphine as a sedative after open heart surgery: in cases of coronary artery bypass graft.  Kyobu Geka ‐ Japanese Journal of Thoracic Surgery 1990;43(1):19‐23. [PUBMED: 2304293] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/2304293,2304293
"Zawar BP, Mehta Y, Juneja R, Arora D, Raizada A, Trehan N. Nonanalgesic benefits of combined thoracic epidural analgesia with general anesthesia in high risk elderly off pump coronary artery bypass patients.  Annals of Cardiac Anaesthesia 2015;18(3):385‐91. [DOI: 10.4103/0971‐9784.159810; PUBMED: 26139745] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26139745,26139745
"Neskovic V, Milojevic P, Unic‐Stojanovic D, Slavkovic Z. Blood transfusion in cardiac surgery ‐ does the choice of anesthesia or type of surgery matter?.  Vojnosanitetski Pregled 2013;70(5):439‐44. [DOI: 10.2298/VSP1305439N; PUBMED: 23789281] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23789281,23789281
"Greisen J, Nielsen DV, Sloth E, Jakobsen CJ. High thoracic epidural analgesia decreases stress hyperglycemia and insulin need in cardiac surgery patients.  Acta Anaesthesiologica Scandinavica 2013;57(2):171‐7. [DOI: 10.1111/j.1399‐6576.2012.02731.x; EudraCT 2005‐000617‐35; PUBMED: 22762307 ] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22762307,22762307
"Scott NB, Turfrey DJ, Ray DAA, Nzewi O, Sutcliffe NP, Lal AB, et al. A prospective randomized study of the potential benefits of thoracic epidural anesthesia and analgesia in patients undergoing coronary artery bypass grafting.  Anesthesia and Analgesia 2001;93(3):528‐35. [PUBMED: 11524314] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11524314,11524314
"Palomero Rodriguez MA, Suarez Gonzalo L, Villar Alvarez F, Varela Crespo C, Moreno Gomez Limon I, Criado Jimenez A. Thoracic epidural anesthesia decreases C‐reactive protein levels in patients undergoing elective coronary artery bypass graft surgery with cardiopulmonary bypass.  Minerva Anestesiologica 2008;74(11):619‐26. [PUBMED: 18971890] CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18971890,18971890
"Caputo M, Alwair H, Rogers CA, Ginty M, Monk C, Tomkins S, et al. Myocardial, inflammatory, and stress responses in off‐pump coronary artery bypass graft surgery with thoracic epidural anesthesia.  Annals of Thoracic Surgery 2009;87(4):119‐26. [CRSREF: 2991383; PUBMED: 19324137] CENTRAL   Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19324137,19324137
"Priestley MC, Cope L, Halliwell R, Gibson P, Chard RB, Skinner M, et al. Thoracic epidural anesthesia for cardiac surgery: the effects on tracheal intubation time and length of hospital stay.  Anesthesia and Analgesia 2002;94(2):275–82. [PUBMED: 11812684] CENTRAL   Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11812684,11812684
"Moore CM, Cross MH, Desborough JP, Burrin JM, Macdonald IA, Hall GM. Hormonal effects of thoracic extradural analgesia for cardiac surgery.  British Journal of Anesthesia 1995;75(4):387‐93. [PUBMED: 7488474] CENTRAL   Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/7488474,7488474
"Liem TH, Booij LH, Hasenbos MA, Gielen MJ. Coronary artery bypass grafting using two different anesthetic techniques: part 1 ‐ hemodynamic results.  Journal of Cardiothoracic & Vascular Anesthesia 1992;6(2):148‐55. [PUBMED: 1533165] CENTRAL   Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/1533165,1533165
"Sharma M, Mehta Y, Sawhney R, Vats M, Trehan N. Thoracic epidural analgesia in obese patients with body mass index of more than 30 kg/m² for off pump coronary artery bypass surgery.  Annals Cardiac Anaesthesia 2010;13(1):28‐33. [DOI: 10.4103/0971‐9784.58831; PUBMED: 20075532 ] CENTRAL   Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20075532,20075532
"Stenseth R, Berg EM, Bjella L, Christensen O, Levang OW, Gisvold SE. Effects of thoracic epidural analgesia on coronary hemodynamics and myocardial metabolism in coronary artery bypass surgery.  Journal of Cardlothoracic and Vascular Anesthesta 1995;9(5):503‐9. [PUBMED: 8547549] CENTRAL   Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/8547549,8547549
